_step,train/grad_norm,train/learning_rate,train/loss,train/mean_token_accuracy,_timestamp,train/num_tokens,_runtime,train/epoch,train/global_step
422,0.044154439121484756,0.0001,0.8407996892929077,0.7848330736160278,1766074002.3986084,65883913.0,1019.696959101,0.9057815845824411,423
423,0.04431995749473572,0.0001,0.7453328967094421,0.8075751066207886,1766074004.8860714,66040928.0,1022.184439848,0.9079229122055674,424
424,0.041137080639600754,0.0001,0.7678226828575134,0.801183819770813,1766074006.332622,66182158.0,1023.630957751,0.9100642398286938,425
425,0.04176340252161026,0.0001,0.8158668279647827,0.7897082567214966,1766074008.3670208,66333993.0,1025.665373217,0.9122055674518201,426
426,0.04261064529418945,0.0001,0.8514218926429749,0.7826701998710632,1766074010.747236,66494673.0,1028.045582696,0.9143468950749465,427
427,0.03953913599252701,0.0001,0.8534785509109497,0.7817058563232422,1766074013.146421,66655725.0,1030.444750559,0.9164882226980728,428
428,0.06713446974754333,0.0001,0.8089032173156738,0.7918484210968018,1766074015.6913595,66812443.0,1032.989707705,0.9186295503211992,429
429,0.048651307821273804,0.0001,0.827041506767273,0.7879958152770996,1766074018.096926,66967415.0,1035.39526379,0.9207708779443254,430
430,0.05322680249810219,0.0001,0.8435567617416382,0.7839572429656982,1766074020.602548,67121525.0,1037.900902866,0.9229122055674518,431
431,0.04075426980853081,0.0001,0.8263348937034607,0.7887899279594421,1766074023.0568771,67280398.0,1040.355214088,0.9250535331905781,432
432,0.04818425700068474,0.0001,0.8217917680740356,0.7894231677055359,1766074025.479135,67430621.0,1042.777492696,0.9271948608137045,433
433,0.05911720171570778,0.0001,0.777388334274292,0.8014528751373291,1766074027.8868508,67586335.0,1045.185208838,0.9293361884368309,434
434,0.038618747144937515,0.0001,0.8041748404502869,0.7937008738517761,1766074029.9412026,67746263.0,1047.23955106,0.9314775160599572,435
435,0.053034909069538116,0.0001,0.810326337814331,0.7929531931877136,1766074031.8905728,67898321.0,1049.188918963,0.9336188436830836,436
436,0.042536184191703796,0.0001,0.7953519821166992,0.79694002866745,1766074034.2815545,68043187.0,1051.579908549,0.9357601713062098,437
437,0.04008939489722252,0.0001,0.8127491474151611,0.7898697257041931,1766074035.655567,68188476.0,1052.953908499,0.9379014989293362,438
438,0.04675980284810066,0.0001,0.7964688539505005,0.7939770221710205,1766074038.106433,68339622.0,1055.404780281,0.9400428265524625,439
439,0.04566756263375282,0.0001,0.7926393747329712,0.7973716855049133,1766074040.2940395,68495777.0,1057.592377399,0.9421841541755889,440
440,0.042092837393283844,0.0001,0.8414713144302368,0.7835931777954102,1766074042.7601774,68660269.0,1060.058513578,0.9443254817987152,441
441,0.05147421732544899,0.0001,0.7607194185256958,0.8056415915489197,1766074044.7469091,68808933.0,1062.045260511,0.9464668094218416,442
442,0.04297418147325516,0.0001,0.8234502077102661,0.7894192934036255,1766074047.135177,68971728.0,1064.433540426,0.9486081370449678,443
443,0.039556752890348434,0.0001,0.8256250023841858,0.7885549664497375,1766074049.5739675,69132008.0,1066.872321086,0.9507494646680942,444
444,0.05210541933774948,0.0001,0.8003464341163635,0.7933524250984192,1766074051.5683131,69278688.0,1068.866672634,0.9528907922912205,445
445,0.04109128192067146,0.0001,0.7872492671012878,0.7956639528274536,1766074054.03,69432305.0,1071.328331616,0.9550321199143469,446
446,0.04150201380252838,0.0001,0.8352158665657043,0.7860676050186157,1766074056.5130076,69591761.0,1073.811375976,0.9571734475374732,447
447,0.050995584577322006,0.0001,0.8348516225814819,0.7854192852973938,1766074058.2355926,69743971.0,1075.533939315,0.9593147751605996,448
448,0.03982150927186012,0.0001,0.8312861919403076,0.786526083946228,1766074060.658051,69898458.0,1077.956408924,0.961456102783726,449
449,0.049699876457452774,0.0001,0.8374822735786438,0.7851303815841675,1766074063.1328652,70067672.0,1080.431176787,0.9635974304068522,450
450,0.0467991977930069,0.0001,0.7832242846488953,0.7966729402542114,1766074065.5366073,70220457.0,1082.834968802,0.9657387580299786,451
451,0.04544577747583389,0.0001,0.8109955787658691,0.7914807796478271,1766074067.5291712,70371898.0,1084.827525401,0.9678800856531049,452
452,0.047522589564323425,0.0001,0.8517218828201294,0.7810673713684082,1766074070.0132158,70531855.0,1087.311551137,0.9700214132762313,453
453,0.04126601666212082,0.0001,0.7531144618988037,0.806026041507721,1766074072.010448,70671343.0,1089.308797184,0.9721627408993576,454
454,0.045510321855545044,0.0001,0.795850396156311,0.797305703163147,1766074074.0197904,70824566.0,1091.318125905,0.974304068522484,455
455,0.040055226534605026,0.0001,0.7919578552246094,0.7990580201148987,1766074076.252763,70978442.0,1093.551112575,0.9764453961456103,456
456,0.03771478682756424,0.0001,0.8161680102348328,0.7914155721664429,1766074078.3692267,71138566.0,1095.667572056,0.9785867237687366,457
457,0.04493457078933716,0.0001,0.7918558120727539,0.7972972989082336,1766074080.7686384,71297085.0,1098.06699103,0.9807280513918629,458
458,0.04795101657509804,0.0001,0.842843770980835,0.7869901657104492,1766074083.285585,71450804.0,1100.583905639,0.9828693790149893,459
459,0.042623721063137054,0.0001,0.7752292156219482,0.8007389903068542,1766074085.058425,71611452.0,1102.356770593,0.9850107066381156,460
460,0.0529627725481987,0.0001,0.7978441715240479,0.7942211627960205,1766074086.6802797,71764514.0,1103.978622737,0.987152034261242,461
461,0.042637769132852554,0.0001,0.8374958038330078,0.7861302495002747,1766074089.2068005,71924545.0,1106.505167879,0.9892933618843683,462
462,0.03854350000619888,0.0001,0.852738082408905,0.7815697193145752,1766074091.3041792,72084518.0,1108.602528658,0.9914346895074947,463
463,0.049764007329940796,0.0001,0.7887872457504272,0.797347903251648,1766074093.22896,72247869.0,1110.527308663,0.9935760171306209,464
464,0.04194040969014168,0.0001,0.8082080483436584,0.7922873497009277,1766074095.6679604,72411161.0,1112.966318115,0.9957173447537473,465
465,0.03830781951546669,0.0001,0.7855851650238037,0.7994114756584167,1766074097.6373286,72572058.0,1114.935667699,0.9978586723768736,466
466,0.06307372450828552,0.0001,0.7303398251533508,0.8116715550422668,1766074099.4621828,72708772.0,1116.760530116,1.0,467
467,,,,,1766074112.7395573,,1130.037783273,1.0,467
