_timestamp,train/epoch,train/loss,train/learning_rate,train/mean_token_accuracy,_runtime,train/global_step,train/grad_norm,train/num_tokens,_step,eval/accuracy
1765918758.9726615,0.857449088960343,0.8818225264549255,1e-05,0.77869813144207,2651.797334708,400.0,0.09036700427532196,62242685.0,399,
1765918778.2957397,0.8595927116827439,0.825888991355896,1e-05,0.7911075353622437,2671.120428096,401.0,0.0862961858510971,62393085.0,400,
1765918783.4793231,0.8617363344051447,0.8243765830993652,1e-05,0.7946421355009079,2676.304027918,402.0,0.08639445900917053,62538285.0,401,
1765918790.5741756,0.8638799571275455,0.8904708623886108,1e-05,0.7790439128875732,2683.398862488,403.0,0.10162606090307236,62701391.0,402,
1765918797.7435522,0.8660235798499464,0.876853346824646,1e-05,0.780413880944252,2690.568221593,404.0,0.1025616005063057,62848535.0,403,
1765918803.969226,0.8681672025723473,0.8438078761100769,1e-05,0.7860914319753647,2696.793904167,405.0,0.10281462222337723,63001586.0,404,
1765918810.4795134,0.8703108252947481,0.8696771264076233,1e-05,0.7807273268699646,2703.304223935,406.0,0.09193472564220428,63162806.0,405,
1765918816.2338755,0.872454448017149,0.8674549460411072,1e-05,0.7802530825138092,2709.058560435,407.0,0.08889199793338776,63324619.0,406,
1765918822.3667347,0.8745980707395499,0.8863463401794434,1e-05,0.7775594592094421,2715.191404407,408.0,0.09303010255098343,63484446.0,407,
1765918830.382831,0.8767416934619507,0.8994774222373962,1e-05,0.7708299458026886,2723.207527664,409.0,0.08847363293170929,63657343.0,408,
1765918838.1222653,0.8788853161843515,0.9187677502632141,1e-05,0.7696759253740311,2730.946918587,410.0,0.09208150207996368,63815011.0,409,
1765918845.2147663,0.8810289389067524,0.8405392169952393,1e-05,0.7877619713544846,2738.039454243,411.0,0.08549657464027405,63974464.0,410,
1765918851.948619,0.8831725616291533,0.8598285913467407,1e-05,0.7852287888526917,2744.773311313,412.0,0.08219420909881592,64130517.0,411,
1765918857.9250565,0.8853161843515541,0.8547701239585876,1e-05,0.7850407660007477,2750.749704936,413.0,0.08788559585809708,64283106.0,412,
1765918863.9665346,0.887459807073955,0.8570590615272522,1e-05,0.7840974479913712,2756.791184121,414.0,0.0947476252913475,64430594.0,413,
1765918871.3283696,0.8896034297963559,0.8990256786346436,1e-05,0.7741569131612778,2764.153058386,415.0,0.075058713555336,64603713.0,414,
1765918878.4327135,0.8917470525187567,0.8801188468933105,1e-05,0.7781904935836792,2771.25740286,416.0,0.09797906130552292,64760293.0,415,
1765918884.4214106,0.8938906752411575,0.8656330704689026,1e-05,0.7817567437887192,2777.246110884,417.0,0.0813954621553421,64923933.0,416,
1765918892.2344158,0.8960342979635584,0.896340012550354,1e-05,0.7757488340139389,2785.059104875,418.0,0.08483994752168655,65087097.0,417,
1765918898.7373555,0.8981779206859593,0.8404095768928528,1e-05,0.7898805141448975,2791.562026387,419.0,0.08019562810659409,65242953.0,418,
1765918906.5580971,0.9003215434083601,0.8654265999794006,1e-05,0.781596839427948,2799.382769399,420.0,0.08044146746397018,65403795.0,419,
1765918913.0964942,0.902465166130761,0.8912888765335083,1e-05,0.7775181531906128,2805.921187985,421.0,0.09571623802185059,65567087.0,420,
1765918919.878149,0.9046087888531619,0.8408027291297913,1e-05,0.7871093302965164,2812.702816896,422.0,0.09334772825241089,65727717.0,421,
1765918926.727714,0.9067524115755627,0.896477222442627,1e-05,0.7746023088693619,2819.552386087,423.0,0.09481300413608551,65883913.0,422,
1765918933.2793438,0.9088960342979635,0.7941607236862183,1e-05,0.7986515164375305,2826.104050903,424.0,0.09020636975765228,66040928.0,423,
1765918938.1661398,0.9110396570203644,0.8190890550613403,1e-05,0.790441244840622,2830.990792759,425.0,0.10111214965581894,66182158.0,424,
1765918944.01674,0.9131832797427653,0.8659369945526123,1e-05,0.780152902007103,2836.841427612,426.0,0.08443106710910797,66333993.0,425,
1765918950.9770176,0.9153269024651661,0.9019051790237427,1e-05,0.77259761095047,2843.801684137,427.0,0.086470827460289,66494673.0,426,
1765918958.4090278,0.917470525187567,0.9046628475189209,1e-05,0.7712837010622025,2851.233692747,428.0,0.08668945729732513,66655725.0,427,
1765918964.9931152,0.9196141479099679,0.859112024307251,1e-05,0.7819216847419739,2857.817830723,429.0,0.09657146036624908,66812443.0,428,
1765918971.6703193,0.9217577706323687,0.8754286766052246,1e-05,0.7790305316448212,2864.495008277,430.0,0.10466062277555466,66967415.0,429,
1765918978.8022451,0.9239013933547695,0.8912626504898071,1e-05,0.7753206193447113,2871.626917307,431.0,0.09365972131490707,67121525.0,430,
1765918985.9772499,0.9260450160771704,0.8770620822906494,1e-05,0.7795218378305435,2878.802069192,432.0,0.08856244385242462,67280398.0,431,
1765918992.8109183,0.9281886387995713,0.8704769611358643,1e-05,0.7808413654565811,2885.635622959,433.0,0.09910642355680466,67430621.0,432,
1765918999.2941744,0.9303322615219721,0.826240062713623,1e-05,0.7930064350366592,2892.118837978,434.0,0.097569540143013,67586335.0,433,
1765919005.598478,0.932475884244373,0.852714478969574,1e-05,0.785148099064827,2898.4231632,435.0,0.0991346538066864,67746263.0,434,
1765919011.6314428,0.9346195069667739,0.8613890409469604,1e-05,0.7835729122161865,2904.456114855,436.0,0.08707890659570694,67898321.0,435,
1765919017.5178788,0.9367631296891747,0.846182644367218,1e-05,0.7887325882911682,2910.342583536,437.0,0.11753486841917038,68043187.0,436,
1765919022.245872,0.9389067524115756,0.8654683232307434,1e-05,0.7810961306095123,2915.070556687,438.0,0.08871224522590637,68188476.0,437,
1765919028.8665562,0.9410503751339764,0.851889967918396,1e-05,0.7837256789207458,2921.691310917,439.0,0.09696544706821442,68339622.0,438,
1765919035.257486,0.9431939978563773,0.8397789597511292,1e-05,0.787097230553627,2928.082167447,440.0,0.08695021271705627,68495777.0,439,
1765919042.67294,0.9453376205787781,0.8894472122192383,1e-05,0.775583416223526,2935.49763689,441.0,0.11710313707590103,68660269.0,440,
1765919048.0970328,0.947481243301179,0.8115578889846802,1e-05,0.7962473481893539,2940.921706427,442.0,0.09440959244966507,68808933.0,441,
1765919055.2044363,0.9496248660235799,0.8736122846603394,1e-05,0.7807427197694778,2948.029184333,443.0,0.0836472362279892,68971728.0,442,
1765919062.1528318,0.9517684887459807,0.8725030422210693,1e-05,0.7795716524124146,2954.977509206,444.0,0.08041901886463165,69132008.0,443,
1765919068.3165364,0.9539121114683816,0.8552382588386536,1e-05,0.7826780676841736,2961.141211129,445.0,0.09363935142755508,69278688.0,444,
1765919075.9960732,0.9560557341907824,0.8375452756881714,1e-05,0.7859890162944794,2968.820760236,446.0,0.10735523700714111,69432305.0,445,
1765919082.9261513,0.9581993569131833,0.8836473226547241,1e-05,0.7779671251773834,2975.750840237,447.0,0.12352771311998367,69591761.0,446,
1765919088.7371109,0.9603429796355841,0.8855376839637756,1e-05,0.77613565325737,2981.561789005,448.0,0.10118696838617325,69743971.0,447,
1765919096.0959914,0.962486602357985,0.8819993734359741,1e-05,0.777813121676445,2988.920692671,449.0,0.09211160242557526,69898458.0,448,
1765919103.690302,0.9646302250803859,0.8857442140579224,1e-05,0.775707870721817,2996.51498026,450.0,0.08413643389940262,70067672.0,449,
1765919109.7393765,0.9667738478027867,0.8345263600349426,1e-05,0.7889718115329742,3002.564089418,451.0,0.08384470641613007,70220457.0,450,
1765919115.6212962,0.9689174705251876,0.8629326224327087,1e-05,0.7825614959001541,3008.445985733,452.0,0.08357695490121841,70371898.0,451,
1765919122.606171,0.9710610932475884,0.9006388187408447,1e-05,0.7718921005725861,3015.430801849,453.0,0.08291591703891754,70531855.0,452,
1765919127.8766336,0.9732047159699893,0.8061544895172119,1e-05,0.7961586564779282,3020.701294297,454.0,0.08749639987945557,70671343.0,453,
1765919133.3670106,0.9753483386923901,0.8480103611946106,1e-05,0.7874699383974075,3026.191677855,455.0,0.09478694945573807,70824566.0,454,
1765919139.9202769,0.977491961414791,0.843887448310852,1e-05,0.7885260581970215,3032.744952576,456.0,0.08520293235778809,70978442.0,455,
1765919146.2015784,0.9796355841371919,0.8660036325454712,1e-05,0.7828668653964996,3039.026263059,457.0,0.09708193689584732,71138566.0,456,
1765919152.7778044,0.9817792068595927,0.8425877094268799,1e-05,0.7893966436386108,3045.602470443,458.0,0.09949792921543121,71297085.0,457,
1765919160.711616,0.9839228295819936,0.8903895616531372,1e-05,0.7785530835390091,3053.536295491,459.0,0.08030473440885544,71450804.0,458,
1765919166.5380907,0.9860664523043944,0.8249218463897705,1e-05,0.7909725159406662,3059.362772774,460.0,0.09381432831287384,71611452.0,459,
1765919172.2998226,0.9882100750267953,0.8505038022994995,1e-05,0.7839830815792084,3065.124500899,461.0,0.11656010895967484,71764514.0,460,
1765919179.0390325,0.9903536977491961,0.8894179463386536,1e-05,0.778570681810379,3071.863689946,462.0,0.10235792398452759,71924545.0,461,
1765919185.9131124,0.992497320471597,0.9003487825393677,1e-05,0.7717322260141373,3078.73780666,463.0,0.10558290034532547,72084518.0,462,
1765919191.8806531,0.9946409431939979,0.836700439453125,1e-05,0.787268877029419,3084.705337164,464.0,0.08338052034378052,72247869.0,463,
1765919199.1987991,0.9967845659163987,0.8585129976272583,1e-05,0.7829162329435349,3092.02348088,465.0,0.09662918001413345,72411161.0,464,
1765919206.1738853,0.9989281886387996,0.8355200886726379,1e-05,0.7911479771137238,3098.998559383,466.0,0.08037988096475601,72572058.0,465,
1765919209.4619954,1.0,0.8234571218490601,1e-05,0.7904459834098816,3102.286770038,467.0,0.08037988096475601,72643344.0,466,
1765919236.7655225,1.0,,,,3129.590051755,467.0,,,467,
1766156600.1984904,,,,,3133.108677516,,,,468,0.7932822492366193
