_runtime,train/loss,train/global_step,train/epoch,train/mean_token_accuracy,_timestamp,train/grad_norm,train/num_tokens,train/learning_rate,_step,eval/accuracy
2704.915370039,0.8252557516098022,402.0,0.8617363344051447,0.7942823171615601,1765918824.7295702,0.024045461788773537,62538285.0,1e-05,401,
2712.094320648,0.8911743760108948,403.0,0.8638799571275455,0.7790726572275162,1765918831.9085128,0.02714364416897297,62701391.0,1e-05,402,
2719.387027559,0.8770086765289307,404.0,0.8660235798499464,0.7805473357439041,1765918839.2012026,0.020649166777729988,62848535.0,1e-05,403,
2725.630962436,0.8444087505340576,405.0,0.8681672025723473,0.7857651114463806,1765918845.4451604,0.021039137616753578,63001586.0,1e-05,404,
2732.21037101,0.8700845241546631,406.0,0.8703108252947481,0.7804976552724838,1765918852.0245469,0.020599940791726112,63162806.0,1e-05,405,
2738.032487829,0.8677393198013306,407.0,0.872454448017149,0.7801506668329239,1765918857.846565,0.025995077565312386,63324619.0,1e-05,406,
2744.340310195,0.8869997262954712,408.0,0.8745980707395499,0.7773402333259583,1765918864.1544716,0.022102026268839836,63484446.0,1e-05,407,
2752.429552961,0.900109589099884,409.0,0.8767416934619507,0.7710110694169998,1765918872.2437434,0.020998194813728333,63657343.0,1e-05,408,
2760.300057452,0.9195399284362793,410.0,0.8788853161843515,0.7698984593153,1765918880.1142507,0.02062114141881466,63815011.0,1e-05,409,
2767.443166257,0.8414568901062012,411.0,0.8810289389067524,0.7873938381671906,1765918887.2573502,0.021548181772232056,63974464.0,1e-05,410,
2774.24304308,0.8605185747146606,412.0,0.8831725616291533,0.7851283550262451,1765918894.0572336,0.02372245118021965,64130517.0,1e-05,411,
2780.283950699,0.8553774356842041,413.0,0.8853161843515541,0.7847603410482407,1765918900.09816,0.022670313715934753,64283106.0,1e-05,412,
2786.426541614,0.857925295829773,414.0,0.887459807073955,0.7839242368936539,1765918906.2407184,0.02119818516075611,64430594.0,1e-05,413,
2793.9033923,0.8996492624282837,415.0,0.8896034297963559,0.7743718028068542,1765918913.7175531,0.02043999545276165,64603713.0,1e-05,414,
2801.012660986,0.8807907700538635,416.0,0.8917470525187567,0.7780134379863739,1765918920.8268795,0.03357513248920441,64760293.0,1e-05,415,
2807.121585313,0.8659108877182007,417.0,0.8938906752411575,0.7818388193845749,1765918926.9357705,0.027605507522821426,64923933.0,1e-05,416,
2815.110129207,0.8970984220504761,418.0,0.8960342979635584,0.7752652168273926,1765918934.9243186,0.02086642198264599,65087097.0,1e-05,417,
2821.772404217,0.8410036563873291,419.0,0.8981779206859593,0.7897724658250809,1765918941.5865567,0.022230660542845726,65242953.0,1e-05,418,
2829.624429711,0.8660072088241577,420.0,0.9003215434083601,0.7816319316625595,1765918949.4386127,0.020571116358041763,65403795.0,1e-05,419,
2836.246869078,0.8915575742721558,421.0,0.902465166130761,0.7778282761573792,1765918956.0610669,0.020394327118992805,65567087.0,1e-05,420,
2843.095820095,0.8413834571838379,422.0,0.9046087888531619,0.78680419921875,1765918962.9100177,0.02117295004427433,65727717.0,1e-05,421,
2849.955307939,0.8967529535293579,423.0,0.9067524115755627,0.7743676155805588,1765918969.7694948,0.022526327520608902,65883913.0,1e-05,422,
2856.525495539,0.7945600748062134,424.0,0.9088960342979635,0.7987426817417145,1765918976.3396995,0.02217084914445877,66040928.0,1e-05,423,
2861.493753228,0.8198952674865723,425.0,0.9110396570203644,0.7904268503189087,1765918981.3079643,0.030407853424549103,66182158.0,1e-05,424,
2867.507345644,0.8664073944091797,426.0,0.9131832797427653,0.7802443206310272,1765918987.321526,0.024485012516379356,66333993.0,1e-05,425,
2874.611851993,0.9024335145950317,427.0,0.9153269024651661,0.7723757922649384,1765918994.4260528,0.0224342979490757,66494673.0,1e-05,426,
2882.126554672,0.9052248001098633,428.0,0.917470525187567,0.7714959383010864,1765919001.9407606,0.02169562317430973,66655725.0,1e-05,427,
2888.766081151,0.8600217700004578,429.0,0.9196141479099679,0.7814738899469376,1765919008.5802705,0.022521167993545532,66812443.0,1e-05,428,
2895.53279295,0.876211941242218,430.0,0.9217577706323687,0.7788032740354538,1765919015.346974,0.03217221796512604,66967415.0,1e-05,429,
2902.911235712,0.8922134637832642,431.0,0.9239013933547695,0.774694100022316,1765919022.7253952,0.025940628722310066,67121525.0,1e-05,430,
2910.20083167,0.8775234818458557,432.0,0.9260450160771704,0.7799777388572693,1765919030.0150201,0.020612027496099472,67280398.0,1e-05,431,
2917.143067508,0.8712419271469116,433.0,0.9281886387995713,0.7807040065526962,1765919036.957252,0.022223981097340584,67430621.0,1e-05,432,
2923.7126923,0.8271787762641907,434.0,0.9303322615219721,0.7930219769477844,1765919043.5268877,0.021087830886244774,67586335.0,1e-05,433,
2930.020494145,0.8534249663352966,435.0,0.932475884244373,0.7846134454011917,1765919049.8346767,0.02605035901069641,67746263.0,1e-05,434,
2936.197024221,0.8619579076766968,436.0,0.9346195069667739,0.7833968251943588,1765919056.0112243,0.02580585889518261,67898321.0,1e-05,435,
2942.198532324,0.8467243909835815,437.0,0.9367631296891747,0.7886875569820404,1765919062.0127065,0.022428711876273155,68043187.0,1e-05,436,
2946.994572389,0.8657777905464172,438.0,0.9389067524115756,0.7811704277992249,1765919066.808766,0.025737080723047256,68188476.0,1e-05,437,
2953.685846173,0.8523575663566589,439.0,0.9410503751339764,0.7841484397649765,1765919073.5000117,0.02204189822077751,68339622.0,1e-05,438,
2960.093872231,0.8406505584716797,440.0,0.9431939978563773,0.787265956401825,1765919079.9080682,0.021868089213967323,68495777.0,1e-05,439,
2967.659372818,0.8902269005775452,441.0,0.9453376205787781,0.7753122299909592,1765919087.473555,0.022326357662677765,68660269.0,1e-05,440,
2973.147420471,0.8117505311965942,442.0,0.947481243301179,0.7965485751628876,1765919092.9616218,0.020992793142795563,68808933.0,1e-05,441,
2980.29464073,0.8743115067481995,443.0,0.9496248660235799,0.7807803004980087,1765919100.1088538,0.021698635071516037,68971728.0,1e-05,442,
2987.317120627,0.8731878995895386,444.0,0.9517684887459807,0.7795591652393341,1765919107.1313329,0.0278928205370903,69132008.0,1e-05,443,
2993.570056818,0.8556056022644043,445.0,0.9539121114683816,0.7826524674892426,1765919113.3842409,0.023448990657925606,69278688.0,1e-05,444,
3001.35889766,0.8383239507675171,446.0,0.9560557341907824,0.785678505897522,1765919121.1730688,0.024767987430095673,69432305.0,1e-05,445,
3008.391050252,0.8838483095169067,447.0,0.9581993569131833,0.777852013707161,1765919128.2052548,0.02423403225839138,69591761.0,1e-05,446,
3014.391127955,0.8861026763916016,448.0,0.9603429796355841,0.776141420006752,1765919134.205321,0.021910879760980606,69743971.0,1e-05,447,
3021.821292032,0.8824604749679565,449.0,0.962486602357985,0.7776820808649063,1765919141.63548,0.024844910949468613,69898458.0,1e-05,448,
3029.559339617,0.886000394821167,450.0,0.9646302250803859,0.7757573425769806,1765919149.3734744,0.026347797363996506,70067672.0,1e-05,449,
3035.663586276,0.8346847295761108,451.0,0.9667738478027867,0.7891990691423416,1765919155.4777727,0.0281157735735178,70220457.0,1e-05,450,
3041.594855745,0.8632423877716064,452.0,0.9689174705251876,0.782664492726326,1765919161.4090333,0.021270904690027237,70371898.0,1e-05,451,
3048.629640167,0.9013608694076538,453.0,0.9710610932475884,0.7717560976743698,1765919168.4438164,0.02149161510169506,70531855.0,1e-05,452,
3053.971568932,0.8068488836288452,454.0,0.9732047159699893,0.7964892238378525,1765919173.7855322,0.02284877747297287,70671343.0,1e-05,453,
3059.522645886,0.8487231731414795,455.0,0.9753483386923901,0.787521481513977,1765919179.3366992,0.024636996909976006,70824566.0,1e-05,454,
3066.191745822,0.8452006578445435,456.0,0.977491961414791,0.7882006168365479,1765919186.0058122,0.0206287894397974,70978442.0,1e-05,455,
3072.616635687,0.8665913939476013,457.0,0.9796355841371919,0.7823797911405563,1765919192.430766,0.02110372669994831,71138566.0,1e-05,456,
3079.285349235,0.8430896401405334,458.0,0.9817792068595927,0.7892294675111771,1765919199.0994613,0.020344451069831848,71297085.0,1e-05,457,
3087.257908241,0.8911021947860718,459.0,0.9839228295819936,0.7784232497215271,1765919207.071991,0.019944891333580017,71450804.0,1e-05,458,
3093.14215417,0.825364887714386,460.0,0.9860664523043944,0.7909071892499924,1765919212.9562588,0.025213662534952164,71611452.0,1e-05,459,
3098.961491029,0.8505085706710815,461.0,0.9882100750267953,0.7841580957174301,1765919218.7755194,0.022813547402620316,71764514.0,1e-05,460,
3105.804128832,0.8900210857391357,462.0,0.9903536977491961,0.7780587822198868,1765919225.6182342,0.0211187694221735,71924545.0,1e-05,461,
3112.747004708,0.9012478590011597,463.0,0.992497320471597,0.7717703431844711,1765919232.561153,0.021538224071264267,72084518.0,1e-05,462,
3118.820135436,0.8374989032745361,464.0,0.9946409431939979,0.7870102822780609,1765919238.6342666,0.0203576497733593,72247869.0,1e-05,463,
3126.22776727,0.8587266802787781,465.0,0.9967845659163987,0.7829834073781967,1765919246.0418236,0.02032093144953251,72411161.0,1e-05,464,
3133.261873054,0.8363593816757202,466.0,0.9989281886387996,0.7911163866519928,1765919253.0760472,0.021044062450528145,72572058.0,1e-05,465,
3136.554487494,0.8236039280891418,467.0,1.0,0.7906514108181,1765919256.3684912,0.021044062450528145,72643344.0,1e-05,466,
3150.473862993,,467.0,1.0,,1765919270.288172,,,,467,
3160.106114493,,,,,1766156555.6267302,,,,468,0.7998502045284324
