_timestamp,train/global_step,train/mean_token_accuracy,train/loss,train/epoch,train/learning_rate,_runtime,train/grad_norm,_step,train/num_tokens,eval/accuracy
1765917700.9783094,241.0,0.7915789783000946,0.8152370452880859,0.5166130760986066,0.0001,1585.980584418,0.09657125174999237,240,37526897.0,
1765917707.2473109,242.0,0.777781143784523,0.8709530830383301,0.5187566988210075,0.0001,1592.249601382,0.09670603275299072,241,37685668.0,
1765917713.1828372,243.0,0.7918367832899094,0.8212293386459351,0.5209003215434084,0.0001,1598.1851336,0.12938280403614044,242,37839489.0,
1765917719.6284075,244.0,0.7841759473085403,0.8458415865898132,0.5230439442658092,0.0001,1604.630698623,0.08854202926158905,243,37997238.0,
1765917727.5117645,245.0,0.7746515870094299,0.8862480521202087,0.5251875669882101,0.0001,1612.51404678,0.09370332211256027,244,38168011.0,
1765917733.7331414,246.0,0.7887643277645111,0.8359153866767883,0.5273311897106109,0.0001,1618.735439002,0.10147526860237122,245,38326230.0,
1765917740.4912016,247.0,0.801894336938858,0.7824994921684265,0.5294748124330118,0.0001,1625.493506395,0.09239906072616577,246,38478252.0,
1765917746.0028195,248.0,0.7951097190380096,0.8059442043304443,0.5316184351554126,0.0001,1631.005089243,0.09592557698488235,247,38625546.0,
1765917752.626015,249.0,0.7889951318502426,0.8258577585220337,0.5337620578778135,0.0001,1637.628298924,0.11040391772985458,248,38771391.0,
1765917759.5952275,250.0,0.7874497920274734,0.83202064037323,0.5359056806002144,0.0001,1644.597527239,0.09606964886188507,249,38929652.0,
1765917765.4537115,251.0,0.7841798365116119,0.8367351293563843,0.5380493033226152,0.0001,1650.455990894,0.09884313493967056,250,39078825.0,
1765917772.3845804,252.0,0.7821333408355713,0.8491761684417725,0.5401929260450161,0.0001,1657.386861932,0.08877381682395935,251,39250764.0,
1765917778.6246316,253.0,0.7941616028547287,0.8082513809204102,0.5423365487674169,0.0001,1663.626926854,0.11389937251806259,252,39401652.0,
1765917785.2114403,254.0,0.792492538690567,0.8186862468719482,0.5444801714898178,0.0001,1670.213731917,0.107052281498909,253,39556368.0,
1765917791.2070155,255.0,0.7951886355876923,0.7987289428710938,0.5466237942122186,0.0001,1676.209295105,0.12400548160076141,254,39716091.0,
1765917796.7797706,256.0,0.7913336008787155,0.8253799676895142,0.5487674169346195,0.0001,1681.782068971,0.1733114868402481,255,39864668.0,
1765917803.5197825,257.0,0.7797821760177612,0.8551493883132935,0.5509110396570204,0.0001,1688.522087794,0.09943749755620956,256,40026842.0,
1765917810.095335,258.0,0.7910231649875641,0.8206983804702759,0.5530546623794212,0.0001,1695.097605449,0.17518998682498932,257,40185219.0,
1765917816.1004264,259.0,0.7856747955083847,0.8389722108840942,0.5551982851018221,0.0001,1701.102709945,0.10122106224298477,258,40338073.0,
1765917822.8758762,260.0,0.783285602927208,0.849467396736145,0.5573419078242229,0.0001,1707.87813835,0.08809074014425278,259,40501465.0,
1765917829.4409287,261.0,0.7877457290887833,0.8320822715759277,0.5594855305466238,0.0001,1714.44321591,0.15946684777736664,260,40657227.0,
1765917835.9898348,262.0,0.7965257614850998,0.8014987707138062,0.5616291532690246,0.0001,1720.992101342,0.11387588083744049,261,40807442.0,
1765917842.7414804,263.0,0.7853362709283829,0.8371566534042358,0.5637727759914255,0.0001,1727.743761477,0.10927919298410416,262,40956359.0,
1765917849.8817353,264.0,0.7871518433094025,0.8285447955131531,0.5659163987138264,0.0001,1734.884013791,0.14102227985858917,263,41113297.0,
1765917856.482516,265.0,0.7881227284669876,0.8290944695472717,0.5680600214362272,0.0001,1741.484787738,0.1068948358297348,264,41267327.0,
1765917861.6883972,266.0,0.79836405813694,0.793133020401001,0.5702036441586281,0.0001,1746.690701158,0.09536419063806534,265,41416137.0,
1765917868.2108192,267.0,0.7929125875234604,0.8142905235290527,0.572347266881029,0.0001,1753.213093762,0.11298517882823944,266,41572626.0,
1765917874.3369372,268.0,0.7982846945524216,0.7988500595092773,0.5744908896034298,0.0001,1759.339238763,0.11704385280609131,267,41724870.0,
