_step,train/global_step,train/loss,train/epoch,train/learning_rate,_runtime,train/num_tokens,train/mean_token_accuracy,_timestamp,train/grad_norm,eval/accuracy
405,406.0,0.682003378868103,0.8703108252947481,0.001,13804.298484813,63162806.0,0.8137049973011017,1765930369.2248468,0.011479915119707584,
406,407.0,0.6803585886955261,0.872454448017149,0.001,13833.802848722,63324619.0,0.8130311667919159,1765930398.729265,0.011099840514361858,
407,408.0,0.6855474710464478,0.8745980707395499,0.001,13866.934589321,63484446.0,0.8129158318042755,1765930431.8610559,0.014072323217988014,
408,409.0,0.7089207172393799,0.8767416934619507,0.001,13907.41151253,63657343.0,0.8054849207401276,1765930472.3379138,0.013126477599143982,
409,410.0,0.7300375699996948,0.8788853161843515,0.001,13945.174067292,63815011.0,0.8035506308078766,1765930510.1004953,0.013414530083537102,
410,411.0,0.6557778120040894,0.8810289389067524,0.001,13982.609526461,63974464.0,0.8201802670955658,1765930547.535977,0.01112302951514721,
411,412.0,0.6750491857528687,0.8831725616291533,0.001,14019.246171813,64130517.0,0.8184733986854553,1765930584.1725748,0.015186718665063381,
412,413.0,0.669337809085846,0.8853161843515541,0.001,14049.511754601,64283106.0,0.8178810477256775,1765930614.4381685,0.01270122267305851,
413,414.0,0.6614207029342651,0.887459807073955,0.001,14082.587718133,64430594.0,0.8194926083087921,1765930647.5141885,0.019031429663300514,
414,415.0,0.7117136716842651,0.8896034297963559,0.001,14118.141832016,64603713.0,0.8072773218154907,1765930683.0682516,0.014741305261850357,
415,416.0,0.6861628890037537,0.8917470525187567,0.001,14154.553000389,64760293.0,0.812990665435791,1765930719.4794457,0.011815275065600872,
416,417.0,0.6824194192886353,0.8938906752411575,0.001,14184.141762251,64923933.0,0.8144518136978149,1765930749.068175,0.012362790293991566,
417,418.0,0.7009456157684326,0.8960342979635584,0.001,14221.992845246,65087097.0,0.8091525137424469,1765930786.9192593,0.01633632183074951,
418,419.0,0.6651589870452881,0.8981779206859593,0.001,14257.138919249,65242953.0,0.8209742903709412,1765930822.0653622,0.012687867507338524,
419,420.0,0.6826217770576477,0.9003215434083601,0.001,14296.25616917,65403795.0,0.8142014741897583,1765930861.1825914,0.01083016861230135,
420,421.0,0.6997089385986328,0.902465166130761,0.001,14333.380925548,65567087.0,0.8117727339267731,1765930898.3074043,0.014279303140938282,
421,422.0,0.6577260494232178,0.9046087888531619,0.001,14372.128782289,65727717.0,0.8209143579006195,1765930937.0552108,0.009749374352395535,
422,423.0,0.6985918879508972,0.9067524115755627,0.001,14407.299473891,65883913.0,0.8095169067382812,1765930972.2259393,0.013865506276488304,
423,424.0,0.613031268119812,0.9088960342979635,0.001,14443.840143063,66040928.0,0.831000030040741,1765931008.7665637,0.013063035905361176,
424,425.0,0.6297805309295654,0.9110396570203644,0.001,14467.624093616,66182158.0,0.8246684372425079,1765931032.5504413,0.010074788704514503,
425,426.0,0.6772633790969849,0.9131832797427653,0.001,14499.948776005,66333993.0,0.8136288821697235,1765931064.875178,0.011523401364684105,
426,427.0,0.7148789167404175,0.9153269024651661,0.001,14538.777827189,66494673.0,0.8066599667072296,1765931103.7042396,0.015441661700606346,
427,428.0,0.706278920173645,0.917470525187567,0.001,14576.905510473,66655725.0,0.8078928589820862,1765931141.8319433,0.01102460827678442,
428,429.0,0.6724002957344055,0.9196141479099679,0.001,14610.647693335,66812443.0,0.8154690265655518,1765931175.5741324,0.01231122575700283,
429,430.0,0.6892675757408142,0.9217577706323687,0.001,14646.917056222,66967415.0,0.8124131262302399,1765931211.8433397,0.016998624429106712,
430,431.0,0.7048401832580566,0.9239013933547695,0.001,14682.263470749,67121525.0,0.8077622652053833,1765931247.1898823,0.01403273455798626,
431,432.0,0.6792061924934387,0.9260450160771704,0.001,14716.540709553,67280398.0,0.8144238591194153,1765931281.4671113,0.00928554218262434,
432,433.0,0.6873831748962402,0.9281886387995713,0.001,14752.741257342,67430621.0,0.8119553029537201,1765931317.6677172,0.016956308856606483,
433,434.0,0.65235435962677,0.9303322615219721,0.001,14787.806836984,67586335.0,0.823198139667511,1765931352.7332387,0.015942875295877457,
434,435.0,0.6684339642524719,0.932475884244373,0.001,14820.549520909,67746263.0,0.8167725503444672,1765931385.4759538,0.013995393179357052,
435,436.0,0.6723652482032776,0.9346195069667739,0.001,14850.214713908,67898321.0,0.8168813586235046,1765931415.141141,0.016904111951589584,
436,437.0,0.6553549766540527,0.9367631296891747,0.001,14883.966376328,68043187.0,0.8208831548690796,1765931448.8927877,0.011558784171938896,
437,438.0,0.6726718544960022,0.9389067524115756,0.001,14907.342512806,68188476.0,0.8157401382923126,1765931472.2689328,0.014041534624993801,
438,439.0,0.6604843139648438,0.9410503751339764,0.001,14948.090606536,68339622.0,0.8176468908786774,1765931513.0170586,0.015718791633844376,
439,440.0,0.6518726348876953,0.9431939978563773,0.001,14980.724773624,68495777.0,0.8211538195610046,1765931545.651182,0.010244624689221382,
440,441.0,0.697067141532898,0.9453376205787781,0.001,15020.912983598,68660269.0,0.8096767663955688,1765931585.8393779,0.014080973342061043,
441,442.0,0.6288586854934692,0.947481243301179,0.001,15047.801441474,68808933.0,0.828732818365097,1765931612.727866,0.011075238697230816,
442,443.0,0.6746113300323486,0.9496248660235799,0.001,15084.202286973,68971728.0,0.8158133327960968,1765931649.1287334,0.011362895369529724,
443,444.0,0.6879502534866333,0.9517684887459807,0.001,15124.163640457,69132008.0,0.8121439516544342,1765931689.090092,0.012281575240194798,
444,445.0,0.6564492583274841,0.9539121114683816,0.001,15156.164147197,69278688.0,0.8179029822349548,1765931721.0905628,0.01013980247080326,
445,446.0,0.6516848802566528,0.9560557341907824,0.001,15195.215831536,69432305.0,0.8197242617607117,1765931760.142281,0.011626861058175564,
446,447.0,0.6928279399871826,0.9581993569131833,0.001,15235.175017833,69591761.0,0.8108273148536682,1765931800.1014762,0.011436584405601025,
447,448.0,0.6951653361320496,0.9603429796355841,0.001,15263.843194502,69743971.0,0.8100131750106812,1765931828.7695873,0.01154487393796444,
448,449.0,0.6814931631088257,0.962486602357985,0.001,15301.783364636,69898458.0,0.8140530288219452,1765931866.7098112,0.011487909592688084,
449,450.0,0.6944942474365234,0.9646302250803859,0.001,15342.188313053,70067672.0,0.8118025064468384,1765931907.1147292,0.01375599205493927,
450,451.0,0.6341453790664673,0.9667738478027867,0.001,15374.816059548,70220457.0,0.8244561851024628,1765931939.7424815,0.013175674714148045,
451,452.0,0.6745092868804932,0.9689174705251876,0.001,15407.282144018,70371898.0,0.814711332321167,1765931972.208587,0.013283035717904568,
452,453.0,0.7174431681632996,0.9710610932475884,0.001,15444.712385064,70531855.0,0.803856760263443,1765932009.6388118,0.013139392249286175,
453,454.0,0.6095948219299316,0.9732047159699893,0.001,15473.638586462,70671343.0,0.8332005441188812,1765932038.5650554,0.015436194837093353,
454,455.0,0.6620445251464844,0.9753483386923901,0.001,15502.23744101,70824566.0,0.8202722072601318,1765932067.1638563,0.015375629998743534,
455,456.0,0.653348445892334,0.977491961414791,0.001,15537.146342974,70978442.0,0.822777658700943,1765932102.07278,0.01069714780896902,
456,457.0,0.6755865812301636,0.9796355841371919,0.001,15568.677314103,71138566.0,0.8160254657268524,1765932133.6037405,0.01154522504657507,
457,458.0,0.6546586751937866,0.9817792068595927,0.001,15605.964504248,71297085.0,0.8221065402030945,1765932170.8909037,0.011561281979084015,
458,459.0,0.7016572952270508,0.9839228295819936,0.001,15641.450829181,71450804.0,0.8106281161308289,1765932206.3772614,0.01129046268761158,
459,460.0,0.6398838758468628,0.9860664523043944,0.001,15670.572115378,71611452.0,0.823645144701004,1765932235.4985342,0.011758220382034779,
460,461.0,0.6580394506454468,0.9882100750267953,0.001,15697.675223432,71764514.0,0.8197306096553802,1765932262.6016467,0.011184013448655605,
461,462.0,0.6943982839584351,0.9903536977491961,0.001,15730.477959498,71924545.0,0.811879575252533,1765932295.4043505,0.012980903498828411,
462,463.0,0.71604323387146,0.992497320471597,0.001,15765.170578714,72084518.0,0.8041798174381256,1765932330.0970283,0.011796192266047001,
463,464.0,0.6562814712524414,0.9946409431939979,0.001,15797.613587375,72247869.0,0.8197471797466278,1765932362.5399957,0.011057187803089619,
464,465.0,0.6703346967697144,0.9967845659163987,0.001,15833.215514776,72411161.0,0.8162145912647247,1765932398.1419883,0.013926532119512558,
465,466.0,0.6479304432868958,0.9989281886387996,0.001,15865.925339092,72572058.0,0.8234776556491852,1765932430.8517702,0.009734269231557846,
466,467.0,0.6216007471084595,1.0,0.001,15880.735462449,72643344.0,0.8279498815536499,1765932445.6618826,0.009734269231557846,
467,467.0,,1.0,,15898.725458333,,,1765932463.652095,,
468,,,,,15918.106734545,,,1766156470.9963396,,0.8190355476176758
