_step,_runtime,_timestamp,train/loss,train/learning_rate,train/grad_norm,train/mean_token_accuracy,train/epoch,train/num_tokens,train/global_step,eval/accuracy
398,12196.99415575,1765928730.527445,0.6940499544143677,0.0001,0.10962358862161636,0.8130830228328705,0.8553054662379421,62087657.0,399.0,
399,12227.897301042,1765928761.4304965,0.7144836187362671,0.0001,0.07253824919462204,0.8075823783874512,0.857449088960343,62242685.0,400.0,
400,12259.917319216,1765928793.4505656,0.663078784942627,0.0001,0.10387051850557327,0.8197705745697021,0.8595927116827439,62393085.0,401.0,
401,12284.187141679,1765928817.7204423,0.657744288444519,0.0001,0.14217284321784973,0.822184294462204,0.8617363344051447,62538285.0,402.0,
402,12317.867999201,1765928851.4012973,0.7148396968841553,0.0001,0.08456152677536011,0.8084319233894348,0.8638799571275455,62701391.0,403.0,
403,12354.484600565,1765928888.017895,0.7063157558441162,0.0001,0.10951399803161621,0.8084962964057922,0.8660235798499464,62848535.0,404.0,
404,12386.649330183,1765928920.1825037,0.679698646068573,0.0001,0.14949484169483185,0.814301609992981,0.8681672025723473,63001586.0,405.0,
405,12415.979741267,1765928949.512887,0.7006649971008301,0.0001,0.07479904592037201,0.8103640675544739,0.8703108252947481,63162806.0,406.0,
406,12442.19866583,1765928975.7319539,0.6978428363800049,0.0001,0.12483576685190201,0.8100481629371643,0.872454448017149,63324619.0,407.0,
407,12472.28999303,1765929005.8233173,0.7093369364738464,0.0001,0.14174798130989075,0.8073302209377289,0.8745980707395499,63484446.0,408.0,
408,12508.834537784,1765929042.3678184,0.7296180129051208,0.0001,0.07005960494279861,0.8008492588996887,0.8767416934619507,63657343.0,409.0,
409,12542.606184785,1765929076.1394787,0.7470744848251343,0.0001,0.1342482566833496,0.7999650239944458,0.8788853161843515,63815011.0,410.0,
410,12576.747884755,1765929110.2811675,0.6740338802337646,0.0001,0.11352724581956863,0.8171848356723785,0.8810289389067524,63974464.0,411.0,
411,12609.945589975,1765929143.4788601,0.6889775991439819,0.0001,0.11313199251890182,0.8158013224601746,0.8831725616291533,64130517.0,412.0,
412,12636.768486128,1765929170.3017488,0.6864871382713318,0.0001,0.17146308720111847,0.8147818744182587,0.8853161843515541,64283106.0,413.0,
413,12666.071321762,1765929199.60462,0.6786491870880127,0.0001,0.07140964269638062,0.8161461055278778,0.887459807073955,64430594.0,414.0,
414,12697.762794739,1765929231.296073,0.7326551675796509,0.0001,0.12634748220443726,0.8028238117694855,0.8896034297963559,64603713.0,415.0,
415,12731.110460256,1765929264.643805,0.7046557664871216,0.0001,0.08639766275882721,0.8095753192901611,0.8917470525187567,64760293.0,416.0,
416,12757.964613787,1765929291.497904,0.7001234292984009,0.0001,0.09199795871973038,0.8107093870639801,0.8938906752411575,64923933.0,417.0,
417,12791.861640334,1765929325.3949666,0.7225993275642395,0.0001,0.09267913550138474,0.8051266670227051,0.8960342979635584,65087097.0,418.0,
418,12823.469376578,1765929357.0026708,0.6776434779167175,0.0001,0.07022541016340256,0.818295031785965,0.8981779206859593,65242953.0,419.0,
419,12858.667894884,1765929392.2011774,0.7012977600097656,0.0001,0.06789762526750565,0.8098642230033875,0.9003215434083601,65403795.0,420.0,
420,12893.296318471,1765929426.829528,0.7221949100494385,0.0001,0.08129110187292099,0.8075956404209137,0.902465166130761,65567087.0,421.0,
421,12928.013179408,1765929461.5463881,0.678297221660614,0.0001,0.07487227767705917,0.8165720999240875,0.9046087888531619,65727717.0,422.0,
422,12959.765794424,1765929493.2989645,0.7204453349113464,0.0001,0.07137271761894226,0.8042274713516235,0.9067524115755627,65883913.0,423.0,
423,12992.719569357,1765929526.252777,0.6298989057540894,0.0001,0.0762401595711708,0.8278264701366425,0.9088960342979635,66040928.0,424.0,
424,13013.483055665,1765929547.0162823,0.6478711366653442,0.0001,0.06936924904584885,0.8207266926765442,0.9110396570203644,66182158.0,425.0,
425,13042.51046981,1765929576.0436563,0.6961526870727539,0.0001,0.08152079582214355,0.8094145953655243,0.9131832797427653,66333993.0,426.0,
426,13077.909745879,1765929611.4428809,0.7325197458267212,0.0001,0.08287085592746735,0.8024055063724518,0.9153269024651661,66494673.0,427.0,
427,13112.210976813,1765929645.7441561,0.7245720624923706,0.0001,0.06929753720760345,0.8041135668754578,0.917470525187567,66655725.0,428.0,
428,13142.696473359,1765929676.2296557,0.6931317448616028,0.0001,0.07820594310760498,0.810602217912674,0.9196141479099679,66812443.0,429.0,
429,13175.964108299,1765929709.49737,0.7089588642120361,0.0001,0.06677437573671341,0.8081803619861603,0.9217577706323687,66967415.0,430.0,
430,13207.812290405,1765929741.3455417,0.72208571434021,0.0001,0.08085691928863525,0.8037920892238617,0.9239013933547695,67121525.0,431.0,
431,13238.571472646,1765929772.1047292,0.7023702263832092,0.0001,0.07605447620153427,0.809854656457901,0.9260450160771704,67280398.0,432.0,
432,13271.443061885,1765929804.9763796,0.7041242122650146,0.0001,0.08336199074983597,0.8080794215202332,0.9281886387995713,67430621.0,433.0,
433,13303.490744142,1765929837.0239356,0.667054295539856,0.0001,0.11239418387413025,0.8189031481742859,0.9303322615219721,67586335.0,434.0,
434,13332.844895946,1765929866.3780847,0.6866196393966675,0.0001,0.07040198892354965,0.8136828541755676,0.932475884244373,67746263.0,435.0,
435,13359.495183918,1765929893.0282786,0.6907060146331787,0.0001,0.10659829527139664,0.8130311965942383,0.9346195069667739,67898321.0,436.0,
436,13389.925363951,1765929923.458535,0.6756727695465088,0.0001,0.13261260092258453,0.8169107735157013,0.9367631296891747,68043187.0,437.0,
437,13410.530755723,1765929944.0640903,0.6927739381790161,0.0001,0.0696367472410202,0.8117238879203796,0.9389067524115756,68188476.0,438.0,
438,13447.43292213,1765929980.9660664,0.6824941635131836,0.0001,0.13179855048656464,0.8123807311058044,0.9410503751339764,68339622.0,439.0,
439,13477.011182355,1765930010.5444248,0.6715250015258789,0.0001,0.13224031031131744,0.8167475163936615,0.9431939978563773,68495777.0,440.0,
440,13513.757994665,1765930047.2912462,0.7207558155059814,0.0001,0.06888718903064728,0.8051687479019165,0.9453376205787781,68660269.0,441.0,
441,13537.983609783,1765930071.5167422,0.6469806432723999,0.0001,0.08398786187171936,0.8253288269042969,0.947481243301179,68808933.0,442.0,
442,13570.843447472,1765930104.3767407,0.7029098272323608,0.0001,0.07074557989835739,0.8102056086063385,0.9496248660235799,68971728.0,443.0,
443,13607.157231535,1765930140.6903937,0.7084871530532837,0.0001,0.09744318574666977,0.8085712194442749,0.9517684887459807,69132008.0,444.0,
444,13636.763994296,1765930170.2972643,0.6817034482955933,0.0001,0.10290075093507767,0.8125931620597839,0.9539121114683816,69278688.0,445.0,
445,13672.356244165,1765930205.8893943,0.6739603281021118,0.0001,0.07449501752853394,0.8155146241188049,0.9560557341907824,69432305.0,446.0,
446,13709.042231215,1765930242.5755062,0.7137702703475952,0.0001,0.07257360965013504,0.8067857027053833,0.9581993569131833,69591761.0,447.0,
447,13734.625266132,1765930268.1585586,0.7146838903427124,0.0001,0.07608401030302048,0.8053707778453827,0.9603429796355841,69743971.0,448.0,
448,13768.874680773,1765930302.407936,0.7086339592933655,0.0001,0.06961996108293533,0.807616651058197,0.962486602357985,69898458.0,449.0,
449,13805.58825038,1765930339.1215394,0.7173606157302856,0.0001,0.07074110209941864,0.8063781559467316,0.9646302250803859,70067672.0,450.0,
450,13835.728349842,1765930369.2616239,0.6609576940536499,0.0001,0.06970011442899704,0.8188815414905548,0.9667738478027867,70220457.0,451.0,
451,13864.709326961,1765930398.2425144,0.6928914785385132,0.0001,0.07917557656764984,0.8110459446907043,0.9689174705251876,70371898.0,452.0,
452,13898.36973304,1765930431.903,0.7333120107650757,0.0001,0.07242848724126816,0.8007093667984009,0.9710610932475884,70531855.0,453.0,
453,13924.117969078,1765930457.6511686,0.6305966973304749,0.0001,0.1045626848936081,0.8280128836631775,0.9732047159699893,70671343.0,454.0,
454,13949.548892414,1765930483.0821884,0.6789847612380981,0.0001,0.13288094103336334,0.8167809545993805,0.9753483386923901,70824566.0,455.0,
455,13980.98311923,1765930514.5164425,0.6731748580932617,0.0001,0.07582250982522964,0.8183255195617676,0.977491961414791,70978442.0,456.0,
456,14009.618228881,1765930543.1515126,0.6953502893447876,0.0001,0.08565909415483475,0.8113740682601929,0.9796355841371919,71138566.0,457.0,
457,14042.876934755,1765930576.4102287,0.674149751663208,0.0001,0.08140841871500015,0.8181197047233582,0.9817792068595927,71297085.0,458.0,
458,14074.779156427,1765930608.3122575,0.7196345329284668,0.0001,0.07245852798223495,0.8071024715900421,0.9839228295819936,71450804.0,459.0,
459,14100.879259187,1765930634.412419,0.6585090160369873,0.0001,0.08136345446109772,0.8199053406715393,0.9860664523043944,71611452.0,460.0,
460,14125.054768141,1765930658.5879214,0.677935004234314,0.0001,0.07115618884563446,0.8151359558105469,0.9882100750267953,71764514.0,461.0,
461,14154.518200007,1765930688.051488,0.716079592704773,0.0001,0.07882234454154968,0.807543009519577,0.9903536977491961,71924545.0,462.0,
462,14186.156714222,1765930719.689874,0.7376406192779541,0.0001,0.08963174372911453,0.8000288307666779,0.992497320471597,72084518.0,463.0,
463,14215.107605926,1765930748.6407745,0.6750195026397705,0.0001,0.08904218673706055,0.8161954879760742,0.9946409431939979,72247869.0,464.0,
464,14247.423704199,1765930780.9568768,0.6928498148918152,0.0001,0.07322239130735397,0.8119521737098694,0.9967845659163987,72411161.0,465.0,
465,14276.977971426,1765930810.5111535,0.6715850234031677,0.0001,0.08608264476060867,0.8180118203163147,0.9989281886387996,72572058.0,466.0,
466,14290.689456369,1765930824.2227545,0.6454293131828308,0.0001,0.08608264476060867,0.824059784412384,1.0,72643344.0,467.0,
467,14296.757562957,1765930830.2910216,,,,,1.0,,467.0,
468,14302.106221401,1766156507.030457,,,,,,,,0.8252002074091145
