_timestamp,train/global_step,_step,train/loss,train/epoch,train/grad_norm,train/num_tokens,train/learning_rate,train/mean_token_accuracy,_runtime,eval/accuracy
1765917109.2726734,135.0,134,0.9341709017753601,0.28938906752411575,0.022504251450300217,21031975.0,1e-05,0.7742288559675217,986.215905958,
1765917117.2010384,136.0,135,0.9067535400390625,0.2915326902465166,0.022246459499001503,21180614.0,1e-05,0.7788499891757965,994.144280312,
1765917126.4531016,137.0,136,0.9892491102218628,0.2936763129689175,0.019774818792939186,21349138.0,1e-05,0.7602479159832001,1003.396329179,
1765917134.3994274,138.0,137,0.9745612144470215,0.2958199356913183,0.02054337039589882,21511590.0,1e-05,0.7620648294687271,1011.342657248,
1765917141.123233,139.0,138,0.942868173122406,0.2979635584137192,0.021042732521891594,21656819.0,1e-05,0.7727870941162109,1018.066475028,
1765917147.9111567,140.0,139,0.9594727754592896,0.30010718113612006,0.01947939209640026,21811238.0,1e-05,0.7668357640504837,1024.854396057,
1765917155.2110252,141.0,140,0.9819883704185486,0.3022508038585209,0.01835053786635399,21980388.0,1e-05,0.7603579014539719,1032.154229999,
1765917163.6767128,142.0,141,0.975609540939331,0.30439442658092175,0.019013335928320885,22142594.0,1e-05,0.7614379227161407,1040.619930895,
1765917170.764729,143.0,142,0.970192551612854,0.3065380493033226,0.018810169771313667,22299845.0,1e-05,0.764585867524147,1047.707962866,
1765917178.7543466,144.0,143,0.9181548953056335,0.3086816720257235,0.017782967537641525,22465527.0,1e-05,0.7775140702724457,1055.697589834,
1765917186.4623084,145.0,144,0.9023805856704712,0.3108252947481243,0.018452027812600136,22618289.0,1e-05,0.781547337770462,1063.405520747,
1765917193.4581451,146.0,145,0.9172643423080444,0.3129689174705252,0.01832040585577488,22770622.0,1e-05,0.7777521908283234,1070.401373715,
1765917199.9534645,147.0,146,0.8883237242698669,0.31511254019292606,0.018923670053482056,22922597.0,1e-05,0.783104419708252,1076.896697375,
1765917207.240118,148.0,147,0.9126840829849243,0.3172561629153269,0.017739474773406982,23075685.0,1e-05,0.7775526791810989,1084.183355919,
1765917214.620924,149.0,148,0.9176914691925049,0.31939978563772775,0.017644686624407768,23239973.0,1e-05,0.776721641421318,1091.564171637,
1765917223.612762,150.0,149,0.9543757438659668,0.3215434083601286,0.01687966287136078,23407446.0,1e-05,0.7672355473041534,1100.555980171,
1765917230.2114942,151.0,150,0.8830298185348511,0.3236870310825295,0.018590716645121574,23555395.0,1e-05,0.7853581011295319,1107.154736178,
1765917237.0328104,152.0,151,0.9272012710571289,0.3258306538049303,0.01888972707092762,23712167.0,1e-05,0.7768989950418472,1113.976045879,
1765917244.1802454,153.0,152,0.9426394701004028,0.3279742765273312,0.01770363375544548,23869562.0,1e-05,0.7685869187116623,1121.123476794,
1765917251.6196198,154.0,153,0.9343795776367188,0.33011789924973206,0.01758011244237423,24027568.0,1e-05,0.7702668160200119,1128.562847804,
1765917258.8276136,155.0,154,0.9489701986312866,0.3322615219721329,0.017849035561084747,24183451.0,1e-05,0.7703217417001724,1135.770831168,
1765917266.7497241,156.0,155,0.9185405969619751,0.33440514469453375,0.018374402076005936,24342400.0,1e-05,0.7749462872743607,1143.692965216,
1765917275.666675,157.0,156,0.9470455646514893,0.3365487674169346,0.01718890108168125,24500736.0,1e-05,0.769800677895546,1152.609889855,
