train/learning_rate,_step,_timestamp,train/global_step,train/mean_token_accuracy,train/loss,train/epoch,train/grad_norm,_runtime,train/num_tokens,eval/accuracy
0.001,410,1765929265.897553,411.0,0.0040177961345762014,19.478715896606445,0.8810289389067524,108.97108459472656,12731.447330626,63974464.0,
0.001,411,1765929299.139094,412.0,0.005242069251835346,17.955707550048828,0.8831725616291533,59.11137771606445,12764.688901318,64130517.0,
0.001,412,1765929325.4445999,413.0,0.016943800263106823,23.008255004882812,0.8853161843515541,168.7855682373047,12790.994384101,64283106.0,
0.001,413,1765929353.5521526,414.0,0.0062962600495666265,23.81884002685547,0.887459807073955,149.2272491455078,12819.101978912,64430594.0,
0.001,414,1765929385.5669606,415.0,0.034115588292479515,23.08292007446289,0.8896034297963559,142.89622497558594,12851.116740105,64603713.0,
0.001,415,1765929419.0793226,416.0,0.035045498982071877,18.28948974609375,0.8917470525187567,108.97039794921875,12884.629117541,64760293.0,
0.001,416,1765929445.85929,417.0,0.0,16.42300033569336,0.8938906752411575,34.85941696166992,12911.409076627,64923933.0,
0.001,417,1765929480.6586971,418.0,0.002146836370229721,16.54047966003418,0.8960342979635584,34.25065612792969,12946.208500927,65087097.0,
0.001,418,1765929511.7017112,419.0,0.02305743098258972,18.295339584350586,0.8981779206859593,155.3856964111328,12977.251520078,65242953.0,
0.001,419,1765929547.5283394,420.0,0.007177839055657387,16.393157958984375,0.9003215434083601,63.56553649902344,13013.078135793,65403795.0,
0.001,420,1765929580.76495,421.0,0.004015276907011867,15.624831199645996,0.902465166130761,33.27382278442383,13046.314800267,65567087.0,
0.001,421,1765929615.5010445,422.0,0.02107641752809286,15.620231628417969,0.9046087888531619,54.65019989013672,13081.050797752,65727717.0,
0.001,422,1765929647.94557,423.0,0.026174318976700306,15.318899154663086,0.9067524115755627,23.8339900970459,13113.49538669,65883913.0,
0.001,423,1765929681.5077074,424.0,0.03435543179512024,15.202313423156738,0.9088960342979635,76.77995300292969,13147.057536618,66040928.0,
0.001,424,1765929702.173621,425.0,0.002168796199839562,14.93448257446289,0.9110396570203644,37.638084411621094,13167.723471604,66182158.0,
0.001,425,1765929731.0498219,426.0,0.005271007772535086,14.239725112915039,0.9131832797427653,16.880155563354492,13196.59963664,66333993.0,
0.001,426,1765929766.4423923,427.0,0.03280418552458286,13.918181419372559,0.9153269024651661,29.682445526123047,13231.992203544,66494673.0,
0.001,427,1765929800.7382379,428.0,0.014248964842408895,14.404101371765137,0.917470525187567,63.14186477661133,13266.288055787,66655725.0,
0.001,428,1765929831.1503913,429.0,0.032868728041648865,13.719931602478027,0.9196141479099679,40.21746063232422,13296.700231111,66812443.0,
0.001,429,1765929864.630724,430.0,0.023063342086970806,14.596935272216797,0.9217577706323687,91.98835754394531,13330.180546956,66967415.0,
0.001,430,1765929896.7868896,431.0,0.0006258015637286007,14.233842849731445,0.9239013933547695,48.673797607421875,13362.336699896,67121525.0,
0.001,431,1765929927.73356,432.0,0.0016115218168124557,15.086004257202148,0.9260450160771704,44.07435989379883,13393.283460418,67280398.0,
0.001,432,1765929960.2597182,433.0,0.005675824824720621,13.901144027709961,0.9281886387995713,34.467864990234375,13425.809507623,67430621.0,
0.001,433,1765929991.9561725,434.0,0.018589231185615063,14.52089786529541,0.9303322615219721,127.14349365234375,13457.506008052,67586335.0,
0.001,434,1765930020.6752594,435.0,0.03611905314028263,14.569339752197266,0.932475884244373,100.27474212646484,13486.225106414,67746263.0,
0.001,435,1765930046.9890811,436.0,0.036077218130230904,13.85690689086914,0.9346195069667739,53.077430725097656,13512.538945818,67898321.0,
0.001,436,1765930077.4990695,437.0,0.0006080887687858194,13.19819450378418,0.9367631296891747,25.81142234802246,13543.048901647,68043187.0,
0.001,437,1765930097.6341612,438.0,0.02909342758357525,12.634411811828613,0.9389067524115756,21.933664321899414,13563.184003384,68188476.0,
0.001,438,1765930134.7733736,439.0,0.028469620272517204,12.636995315551758,0.9410503751339764,19.68731689453125,13600.323221821,68339622.0,
0.001,439,1765930164.0480168,440.0,0.004119448829442263,12.587470054626465,0.9431939978563773,90.0848159790039,13629.597936457,68495777.0,
0.001,440,1765930200.6015747,441.0,0.03339081257581711,12.723682403564453,0.9453376205787781,45.18112564086914,13666.151354858,68660269.0,
0.001,441,1765930224.223388,442.0,0.020780972205102444,12.582396507263184,0.947481243301179,26.62714195251465,13689.773215908,68808933.0,
0.001,442,1765930257.686808,443.0,0.023248862475156784,12.543999671936035,0.9496248660235799,27.1154727935791,13723.236651359,68971728.0,
0.001,443,1765930295.0491545,444.0,0.022873932495713234,12.069692611694336,0.9517684887459807,16.778446197509766,13760.598975863,69132008.0,
0.001,444,1765930323.491726,445.0,0.011987099424004555,11.752479553222656,0.9539121114683816,14.74386978149414,13789.041534035,69278688.0,
0.001,445,1765930358.7979755,446.0,0.0016712183132767677,11.43480110168457,0.9560557341907824,21.052391052246094,13824.347818949,69432305.0,
0.001,446,1765930395.6304624,447.0,0.028905042447149754,11.585201263427734,0.9581993569131833,30.941967010498047,13861.180253497,69591761.0,
0.001,447,1765930420.871672,448.0,0.027358529157936573,11.426820755004883,0.9603429796355841,13.9942045211792,13886.421507564,69743971.0,
0.001,448,1765930455.9700031,449.0,0.018737508915364742,11.32103157043457,0.962486602357985,19.587392807006836,13921.519783191,69898458.0,
0.001,449,1765930492.975801,450.0,0.005761638982221484,11.451190948486328,0.9646302250803859,21.425268173217773,13958.525643438,70067672.0,
0.001,450,1765930522.7655966,451.0,0.02249703649431467,11.290105819702148,0.9667738478027867,36.6329345703125,13988.315441549,70220457.0,
0.001,451,1765930551.4255629,452.0,0.03550787270069122,10.93528938293457,0.9689174705251876,11.06627082824707,14016.975425067,70371898.0,
0.001,452,1765930585.1073017,453.0,0.004030119627714157,11.105916976928711,0.9710610932475884,52.71601867675781,14050.657143136,70531855.0,
0.001,453,1765930610.9484198,454.0,0.02406962588429451,11.048149108886719,0.9732047159699893,21.735031127929688,14076.498274492,70671343.0,
0.001,454,1765930635.9518044,455.0,0.02717991080135107,10.945663452148438,0.9753483386923901,21.214439392089844,14101.501659379,70824566.0,
0.001,455,1765930666.7755558,456.0,0.032787976786494255,10.955314636230469,0.977491961414791,27.890295028686523,14132.325386329,70978442.0,
0.001,456,1765930694.6309066,457.0,0.029495363123714924,10.823458671569824,0.9796355841371919,16.33080291748047,14160.180794506,71138566.0,
0.001,457,1765930726.8890042,458.0,0.019009649753570557,10.560898780822754,0.9817792068595927,14.153898239135742,14192.43888264,71297085.0,
0.001,458,1765930758.665783,459.0,0.018428966403007507,10.99030590057373,0.9839228295819936,59.604530334472656,14224.215706605,71450804.0,
0.001,459,1765930784.6237655,460.0,0.0339073222130537,10.414129257202148,0.9860664523043944,11.182639122009277,14250.173658422,71611452.0,
0.001,460,1765930809.1058955,461.0,0.03419473022222519,10.171623229980469,0.9882100750267953,19.40443992614746,14274.65577799,71764514.0,
0.001,461,1765930838.4429061,462.0,0.009700263384729624,10.433753967285156,0.9903536977491961,26.49665069580078,14303.99273603,71924545.0,
0.001,462,1765930870.0564063,463.0,0.026850425638258457,10.281373023986816,0.992497320471597,14.936086654663086,14335.606267559,72084518.0,
0.001,463,1765930898.6625319,464.0,0.0367520097643137,10.427728652954102,0.9946409431939979,60.89957809448242,14364.212371008,72247869.0,
0.001,464,1765930931.1384661,465.0,0.008763175923377275,10.245927810668945,0.9967845659163987,9.266789436340332,14396.688388274,72411161.0,
0.001,465,1765930961.1623304,466.0,0.03665231168270111,10.279857635498047,0.9989281886387996,23.955236434936523,14426.712264446,72572058.0,
0.001,466,1765930974.443281,467.0,0.0330730564892292,9.991962432861328,1.0,23.955236434936523,14439.993225614,72643344.0,
,467,1765930980.631002,467.0,,,1.0,,14446.180642456,,
,468,1766156497.8259804,,,,,,14452.109885681,,0.0
