_timestamp,train/global_step,train/learning_rate,train/loss,train/epoch,train/num_tokens,train/mean_token_accuracy,_runtime,train/grad_norm,_step
1765916418.0350218,43,0.001,0.8232656717300415,0.09217577706323687,6672296.0,0.790334478020668,291.455052131,0.21654865145683289,42
1765916426.9078817,44,0.001,0.8845789432525635,0.09431939978563773,6843136.0,0.7752241641283035,300.327897284,0.16608719527721405,43
1765916434.3009734,45,0.001,0.8628013134002686,0.09646302250803858,6993296.0,0.7789845913648605,307.720999074,0.22765828669071198,44
1765916440.9894087,46,0.001,0.8182538747787476,0.09860664523043944,7142356.0,0.7926833480596542,314.409455008,0.1475088745355606,45
1765916446.8140118,47,0.001,0.8168150186538696,0.1007502679528403,7294167.0,0.7935776263475418,320.234038018,0.24929367005825043,46
1765916455.289851,48,0.001,0.916722297668457,0.10289389067524116,7470762.0,0.7698391526937485,328.709889091,0.0918126106262207,47
1765916463.176895,49,0.001,0.8294867277145386,0.10503751339764202,7629052.0,0.7898706346750259,336.596925043,0.3091452121734619,48
1765916468.633315,50,0.001,0.8104493618011475,0.10718113612004287,7779609.0,0.7939907759428024,342.053319501,0.16026553511619568,49
1765916475.3492613,51,0.001,0.8379114866256714,0.10932475884244373,7927458.0,0.7879242897033691,348.769273922,0.2830043137073517,50
1765916481.1628795,52,0.001,0.8208683729171753,0.11146838156484459,8078023.0,0.7923598289489746,354.582918113,0.3594008684158325,51
1765916487.2788665,53,0.001,0.8330508470535278,0.11361200428724544,8230483.0,0.7903980165719986,360.698873864,0.40576693415641785,52
1765916493.7362125,54,0.001,0.8021843433380127,0.1157556270096463,8375984.0,0.7976279854774475,367.15625172,0.439919114112854,53
1765916500.901772,55,0.001,0.8957966566085815,0.11789924973204716,8547262.0,0.7741382718086243,374.321800579,0.1241234615445137,54
1765916507.9214082,56,0.001,0.8705076575279236,0.12004287245444802,8704936.0,0.7808534353971481,381.341423537,0.41773200035095215,55
1765916515.1046703,57,0.001,0.8337106108665466,0.12218649517684887,8867795.0,0.7887043505907059,388.524705005,0.32506757974624634,56
1765916521.1866434,58,0.001,0.8399013876914978,0.12433011789924973,9019339.0,0.7878698408603668,394.606662274,0.10175658017396927,57
1765916527.7752936,59,0.001,0.8464645147323608,0.1264737406216506,9189045.0,0.7861039489507675,401.195312873,0.27991387248039246,58
1765916534.145422,60,0.001,0.8339583277702332,0.12861736334405144,9353955.0,0.7873469293117523,407.565427313,0.2860325276851654,59
1765916541.3369083,61,0.001,0.7893419861793518,0.1307609860664523,9504744.0,0.8017976582050323,414.756954847,0.2212737798690796,60
1765916548.6067708,62,0.001,0.8816505670547485,0.13290460878885316,9662901.0,0.7772291749715805,422.026795148,0.15786093473434448,61
1765916554.3275,63,0.001,0.7710989117622375,0.13504823151125403,9809122.0,0.8036046326160431,427.747526699,0.29310840368270874,62
1765916561.5430896,64,0.001,0.8229506015777588,0.13719185423365488,9968473.0,0.79310642182827,434.963091095,0.31331193447113037,63
1765916568.8651567,65,0.001,0.8519937992095947,0.13933547695605572,10119334.0,0.7854461371898651,442.285173915,0.15134520828723907,64
1765916574.1339865,66,0.001,0.8068130016326904,0.1414790996784566,10259437.0,0.7956231087446213,447.554029913,0.2742970585823059,65
