_timestamp,_runtime,train/loss,train/num_tokens,train/global_step,train/grad_norm,train/learning_rate,train/mean_token_accuracy,_step,train/epoch,eval/accuracy
1765918039.5022905,1926.633842107,0.8567207455635071,45875653.0,295.0,0.04441284388303757,1e-05,0.7869458496570587,294,0.632368703108253,
1765918045.4187207,1932.550243476,0.8521864414215088,46026612.0,296.0,0.043618764728307724,1e-05,0.7866818159818649,295,0.6345123258306538,
1765918050.6072028,1937.738751319,0.8626258373260498,46173537.0,297.0,0.04192439094185829,1e-05,0.7855139821767807,296,0.6366559485530546,
1765918057.2358387,1944.367377,0.8937667608261108,46337020.0,298.0,0.04192567989230156,1e-05,0.7768803387880325,297,0.6387995712754555,
1765918063.098896,1950.230432793,0.8823930621147156,46484878.0,299.0,0.041666265577077866,1e-05,0.7814776599407196,298,0.6409431939978564,
1765918069.6736004,1956.80512423,0.8769283890724182,46638837.0,300.0,0.04221242666244507,1e-05,0.7776215225458145,299,0.6430868167202572,
1765918081.74964,1968.881191412,0.8637545108795166,46792654.0,301.0,0.04623503237962723,1e-05,0.7835387587547302,300,0.6452304394426581,
1765918087.9867089,1975.118257732,0.885438084602356,46956735.0,302.0,0.045110706239938736,1e-05,0.7766088843345642,301,0.647374062165059,
1765918094.7620876,1981.893622333,0.9131033420562744,47119017.0,303.0,0.04252970218658447,1e-05,0.7740881145000458,302,0.6495176848874598,
1765918102.1825445,1989.314089796,0.8693772554397583,47277064.0,304.0,0.04482385516166687,1e-05,0.7823970913887024,303,0.6516613076098606,
1765918109.1447873,1996.276348089,0.8709417581558228,47425177.0,305.0,0.04239485040307045,1e-05,0.7799105644226074,304,0.6538049303322615,
1765918114.3530357,2001.484570841,0.8363884687423706,47567815.0,306.0,0.044110946357250214,1e-05,0.7914732247591019,305,0.6559485530546624,
1765918120.1276813,2007.25924715,0.8301283717155457,47711542.0,307.0,0.04519772529602051,1e-05,0.7894153147935867,306,0.6580921757770632,
1765918126.6840827,2013.815659284,0.8894819617271423,47867963.0,308.0,0.04364205151796341,1e-05,0.7800802737474442,307,0.6602357984994641,
1765918132.9887516,2020.120300659,0.8532673716545105,48027087.0,309.0,0.04229656979441643,1e-05,0.7849602848291397,308,0.662379421221865,
1765918139.9030733,2027.034615962,0.9052479863166809,48181216.0,310.0,0.042154133319854736,1e-05,0.7717226147651672,309,0.6645230439442658,
1765918147.2772818,2034.40881617,0.922062337398529,48346653.0,311.0,0.043073903769254684,1e-05,0.7690850794315338,310,0.6666666666666666,
1765918153.3893442,2040.520883335,0.9059391021728516,48515202.0,312.0,0.041623540222644806,1e-05,0.7740823030471802,311,0.6688102893890675,
1765918160.399606,2047.531137912,0.886087954044342,48681596.0,313.0,0.04508628323674202,1e-05,0.7788978666067123,312,0.6709539121114684,
1765918167.2626681,2054.394205059,0.8159517049789429,48830511.0,314.0,0.04493309557437897,1e-05,0.7950201332569122,313,0.6730975348338692,
1765918174.2043602,2061.335899944,0.8966413140296936,48979750.0,315.0,0.04292599484324455,1e-05,0.7761383950710297,314,0.6752411575562701,
1765918181.1385782,2068.270109072,0.8556386232376099,49140486.0,316.0,0.04080050811171532,1e-05,0.7864144295454025,315,0.677384780278671,
1765918189.0047202,2076.136286186,0.862676739692688,49297672.0,317.0,0.04398823529481888,1e-05,0.7837759852409363,316,0.6795284030010718,
1765918194.7893865,2081.920947595,0.8658170700073242,49448662.0,318.0,0.04015900567173958,1e-05,0.784000352025032,317,0.6816720257234726,
1765918201.2569163,2088.388472189,0.8613541126251221,49615721.0,319.0,0.040262773633003235,1e-05,0.7843119353055954,318,0.6838156484458735,
1765918207.353103,2094.484630817,0.8448820114135742,49770136.0,320.0,0.04146379232406616,1e-05,0.7860081791877747,319,0.6859592711682744,
1765918214.1896377,2101.321160962,0.8783581256866455,49932945.0,321.0,0.04088585078716278,1e-05,0.7792053073644638,320,0.6881028938906752,
1765918220.9197583,2108.051291878,0.8437438011169434,50079045.0,322.0,0.0416603609919548,1e-05,0.7890113741159439,321,0.6902465166130761,
1765918228.689951,2115.821487978,0.8786870837211609,50243726.0,323.0,0.04108528047800064,1e-05,0.7771446853876114,322,0.692390139335477,
1765918236.2919154,2123.423474304,0.8666681051254272,50404071.0,324.0,0.041837651282548904,1e-05,0.7828351110219955,323,0.6945337620578779,
1765918242.5411847,2129.672731377,0.8938611149787903,50557944.0,325.0,0.04141177609562874,1e-05,0.7763453871011734,324,0.6966773847802786,
1765918249.628826,2136.760382607,0.8780617713928223,50723566.0,326.0,0.042060092091560364,1e-05,0.7802349776029587,325,0.6988210075026795,
1765918255.5464218,2142.677968862,0.807801365852356,50868735.0,327.0,0.041995175182819366,1e-05,0.7974408864974976,326,0.7009646302250804,
1765918261.9096057,2149.041155945,0.8774889707565308,51027679.0,328.0,0.04161136597394943,1e-05,0.7791070342063904,327,0.7031082529474812,
1765918270.150374,2157.281926185,0.9066039323806763,51188474.0,329.0,0.042343396693468094,1e-05,0.7718164771795273,328,0.7052518756698821,
1765918275.9346988,2163.066246835,0.8411378860473633,51334182.0,330.0,0.044547874480485916,1e-05,0.7870212197303772,329,0.707395498392283,
1765918282.720142,2169.851714528,0.8759257793426514,51499899.0,331.0,0.04079504683613777,1e-05,0.7800564914941788,330,0.7095391211146839,
1765918288.935344,2176.066902973,0.8547167778015137,51645111.0,332.0,0.04619833454489708,1e-05,0.7852635979652405,331,0.7116827438370846,
1765918294.85592,2181.987451067,0.838179886341095,51795720.0,333.0,0.04426352307200432,1e-05,0.7881520241498947,332,0.7138263665594855,
1765918300.6564121,2187.787942119,0.8099329471588135,51934189.0,334.0,0.04483770206570625,1e-05,0.7951514273881912,333,0.7159699892818864,
1765918306.9072216,2194.038779162,0.8989700078964233,52086111.0,335.0,0.04436090961098671,1e-05,0.7769574075937271,334,0.7181136120042872,
1765918312.5475826,2199.679142009,0.8739506006240845,52241632.0,336.0,0.04393121600151062,1e-05,0.7804948538541794,335,0.7202572347266881,
1765918320.873729,2208.005276949,0.8735863566398621,52403245.0,337.0,0.04243801534175873,1e-05,0.7788476496934891,336,0.722400857449089,
1765918327.8710752,2215.002624995,0.8895959258079529,52567275.0,338.0,0.03947742283344269,1e-05,0.7768732160329819,337,0.7245444801714899,
1765918335.0908175,2222.222363786,0.8818123936653137,52733506.0,339.0,0.04093421623110771,1e-05,0.7780604064464569,338,0.7266881028938906,
1765918341.5992515,2228.730809399,0.880384624004364,52884795.0,340.0,0.04730892553925514,1e-05,0.7801226079463959,339,0.7288317256162915,
1765918347.855052,2234.986584612,0.8706443309783936,53039775.0,341.0,0.04522422328591347,1e-05,0.7799954861402512,340,0.7309753483386924,
1765918355.705398,2242.836940314,0.8916966915130615,53204226.0,342.0,0.04192069172859192,1e-05,0.7751546949148178,341,0.7331189710610932,
1765918361.3198369,2248.451369948,0.8558461666107178,53357002.0,343.0,0.04575483128428459,1e-05,0.7850535809993744,342,0.7352625937834941,
1765918366.981718,2254.113261897,0.8715556859970093,53512592.0,344.0,0.04165206104516983,1e-05,0.7810550332069397,343,0.737406216505895,
1765918373.9596431,2261.091199629,0.9145501852035522,53675222.0,345.0,0.043712470680475235,1e-05,0.7725778222084045,344,0.7395498392282959,
1765918382.0468364,2269.178399314,0.9262227416038513,53837794.0,346.0,0.04605180025100708,1e-05,0.765844076871872,345,0.7416934619506966,
1765918388.661259,2275.792809824,0.8758150339126587,53990810.0,347.0,0.04232330620288849,1e-05,0.7807510942220688,346,0.7438370846730975,
1765918395.2378073,2282.369359701,0.8494028449058533,54142452.0,348.0,0.04332530498504639,1e-05,0.7873342931270599,347,0.7459807073954984,
1765918402.572803,2289.704336318,0.844192385673523,54294279.0,349.0,0.04400335252285004,1e-05,0.7872152030467987,348,0.7481243301178992,
1765918408.120384,2295.251941734,0.8438546657562256,54445597.0,350.0,0.04307038336992264,1e-05,0.7903456836938858,349,0.7502679528403001,
1765918414.962001,2302.093524586,0.8763092756271362,54603343.0,351.0,0.042036283761262894,1e-05,0.7815209627151489,350,0.752411575562701,
1765918421.6618507,2308.793391233,0.8282747268676758,54759468.0,352.0,0.04191622510552406,1e-05,0.7920539379119873,351,0.7545551982851019,
1765918428.782776,2315.914325774,0.8552553653717041,54913059.0,353.0,0.04714370146393776,1e-05,0.7834716588258743,352,0.7566988210075026,
1765918435.8080528,2322.939615338,0.8663229942321777,55070490.0,354.0,0.043392613530159,1e-05,0.7819549590349197,353,0.7588424437299035,
1765918442.9193552,2330.050880219,0.8883917331695557,55234816.0,355.0,0.03917361795902252,1e-05,0.7770686447620392,354,0.7609860664523044,
1765918448.3003871,2335.431919793,0.8799053430557251,55387388.0,356.0,0.04300741106271744,1e-05,0.7790128439664841,355,0.7631296891747053,
1765918454.8266542,2341.958210895,0.8429461717605591,55538411.0,357.0,0.04386592283844948,1e-05,0.7900734841823578,356,0.7652733118971061,
1765918461.466248,2348.597779682,0.8578891754150391,55688433.0,358.0,0.04483235254883766,1e-05,0.783549353480339,357,0.767416934619507,
1765918467.3222542,2354.453782365,0.8606807589530945,55839265.0,359.0,0.0460151843726635,1e-05,0.7835529148578644,358,0.7695605573419079,
1765918473.6464002,2360.777933271,0.8218329548835754,55990505.0,360.0,0.043039046227931976,1e-05,0.7949420660734177,359,0.7717041800643086,
1765918480.7393205,2367.870865467,0.8850952386856079,56160090.0,361.0,0.040800683200359344,1e-05,0.7773187011480331,360,0.7738478027867095,
1765918486.31194,2373.443466485,0.8583966493606567,56315482.0,362.0,0.04229366034269333,1e-05,0.7845173329114914,361,0.7759914255091104,
1765918493.7568054,2380.888357265,0.8936270475387573,56478778.0,363.0,0.04387238249182701,1e-05,0.7748269438743591,362,0.7781350482315113,
1765918501.5023568,2388.633905313,0.8839101791381836,56640621.0,364.0,0.04357682541012764,1e-05,0.7755670249462128,363,0.7802786709539121,
1765918508.8601906,2395.991725178,0.8794820308685303,56808271.0,365.0,0.04172680526971817,1e-05,0.779927983880043,364,0.782422293676313,
1765918515.351357,2402.482887085,0.868807315826416,56962569.0,366.0,0.04449193552136421,1e-05,0.7818449139595032,365,0.7845659163987139,
1765918520.902764,2408.034308925,0.865872859954834,57113382.0,367.0,0.043198615312576294,1e-05,0.7807379066944122,366,0.7867095391211146,
1765918528.488394,2415.619925321,0.8964323997497559,57283115.0,368.0,0.04050574079155922,1e-05,0.7723186761140823,367,0.7888531618435155,
1765918535.2324193,2422.363956423,0.8495391607284546,57431980.0,369.0,0.043356504291296005,1e-05,0.7854448705911636,368,0.7909967845659164,
1765918542.4750881,2429.606647735,0.8761281967163086,57593151.0,370.0,0.04011144861578941,1e-05,0.7800533771514893,369,0.7931404072883173,
1765918551.3015044,2438.43306005,0.8751866817474365,57769554.0,371.0,0.04449805989861488,1e-05,0.7801574468612671,370,0.7952840300107181,
1765918558.72701,2445.858542172,0.8605279326438904,57930187.0,372.0,0.041849274188280106,1e-05,0.7863510549068451,371,0.797427652733119,
1765918565.8354151,2452.966954948,0.8528339862823486,58089895.0,373.0,0.04284658282995224,1e-05,0.7864817678928375,372,0.7995712754555199,
1765918570.9590104,2458.090562326,0.8440005779266357,58237921.0,374.0,0.04876045137643814,1e-05,0.7886250764131546,373,0.8017148981779206,
1765918577.024069,2464.155601308,0.8467196822166443,58386574.0,375.0,0.048164546489715576,1e-05,0.7882498502731323,374,0.8038585209003215,
1765918583.2130964,2470.344607268,0.8418424725532532,58531794.0,376.0,0.043774720281362534,1e-05,0.7901871651411057,375,0.8060021436227224,
1765918588.8426342,2475.974168604,0.8570727705955505,58679304.0,377.0,0.04236612096428871,1e-05,0.7835952490568161,376,0.8081457663451233,
1765918595.3565235,2482.488077864,0.8929754495620728,58827963.0,378.0,0.04418109357357025,1e-05,0.7766419500112534,377,0.8102893890675241,
1765918600.8260858,2487.957635416,0.8475195169448853,58968065.0,379.0,0.047762658447027206,1e-05,0.7910909652709961,378,0.812433011789925,
1765918606.552427,2493.683961484,0.8695714473724365,59119596.0,380.0,0.04652542993426323,1e-05,0.7846937030553818,379,0.8145766345123259,
1765918613.0999424,2500.231467971,0.8585165143013,59282269.0,381.0,0.047378506511449814,1e-05,0.7833662033081055,380,0.8167202572347267,
1765918621.178456,2508.310011694,0.8532132506370544,59449069.0,382.0,0.044038981199264526,1e-05,0.7863488346338272,381,0.8188638799571275,
1765918627.3608308,2514.492379329,0.8650652170181274,59602942.0,383.0,0.045307643711566925,1e-05,0.7832394242286682,382,0.8210075026795284,
1765918633.4871821,2520.61872636,0.8763226270675659,59763486.0,384.0,0.041187163442373276,1e-05,0.7798518091440201,383,0.8231511254019293,
1765918639.837335,2526.968889619,0.8484429717063904,59914007.0,385.0,0.048270028084516525,1e-05,0.7881237864494324,384,0.8252947481243301,
1765918645.2184384,2532.349965786,0.8227415084838867,60056933.0,386.0,0.048913512378931046,1e-05,0.7914135903120041,385,0.827438370846731,
1765918651.784552,2538.916084263,0.8595027923583984,60219888.0,387.0,0.04483422636985779,1e-05,0.7834820002317429,386,0.8295819935691319,
1765918659.682132,2546.813690035,0.8520832061767578,60373832.0,388.0,0.042871300131082535,1e-05,0.786026120185852,387,0.8317256162915327,
1765918665.436719,2552.568289892,0.8465842008590698,60526958.0,389.0,0.045136623084545135,1e-05,0.787868469953537,388,0.8338692390139335,
1765918671.1483302,2558.279846244,0.8428223133087158,60680957.0,390.0,0.04501213878393173,1e-05,0.7887486070394516,389,0.8360128617363344,
1765918678.4509532,2565.582486929,0.8684996962547302,60844353.0,391.0,0.04335486888885498,1e-05,0.7793938666582108,390,0.8381564844587353,
1765918683.4588785,2570.590400131,0.8237946629524231,60988093.0,392.0,0.05088912323117256,1e-05,0.7930572181940079,391,0.8403001071811361,
1765918689.1801062,2576.31162349,0.8525185585021973,61139257.0,393.0,0.04369640722870827,1e-05,0.7860864251852036,392,0.842443729903537,
1765918696.2447782,2583.37631308,0.8854786157608032,61294373.0,394.0,0.0505179725587368,1e-05,0.7786200791597366,393,0.8445873526259379,
1765918703.1180604,2590.249623056,0.9079352021217346,61460962.0,395.0,0.04098047316074371,1e-05,0.7709371596574783,394,0.8467309753483387,
1765918710.3658693,2597.497406681,0.8047058582305908,61610443.0,396.0,0.043994445353746414,1e-05,0.7966029345989227,395,0.8488745980707395,
1765918716.615367,2603.746900236,0.8549947142601013,61767622.0,397.0,0.0442354641854763,1e-05,0.7856656759977341,396,0.8510182207931404,
1765918721.8970215,2609.028568503,0.8595545887947083,61927294.0,398.0,0.04081851616501808,1e-05,0.7834778130054474,397,0.8531618435155413,
1765918728.1989443,2615.33047793,0.8608002662658691,62087657.0,399.0,0.04097682982683182,1e-05,0.7838403284549713,398,0.8553054662379421,
1765918734.9141746,2622.045703266,0.88202965259552,62242685.0,400.0,0.05207911133766174,1e-05,0.7784726619720459,399,0.857449088960343,
1765918745.0355556,2632.167092868,0.8263524770736694,62393085.0,401.0,0.05153927579522133,1e-05,0.7912360578775406,400,0.8595927116827439,
1765918750.1482675,2637.279819959,0.8246910572052002,62538285.0,402.0,0.04199833422899246,1e-05,0.7945430278778076,401,0.8617363344051447,
1765918757.2683208,2644.399893618,0.8909125924110413,62701391.0,403.0,0.044010285288095474,1e-05,0.7789236903190613,402,0.8638799571275455,
1765918764.4869769,2651.618540477,0.8769136071205139,62848535.0,404.0,0.04289322718977928,1e-05,0.7802136242389679,403,0.8660235798499464,
1765918770.6148922,2657.746441179,0.8440546989440918,63001586.0,405.0,0.043963029980659485,1e-05,0.7858839631080627,404,0.8681672025723473,
1765918777.1304622,2664.262011887,0.8701276183128357,63162806.0,406.0,0.042474083602428436,1e-05,0.7805701941251755,405,0.8703108252947481,
1765918782.880575,2670.012093484,0.8678632974624634,63324619.0,407.0,0.04231296852231026,1e-05,0.7804806083440781,406,0.872454448017149,
1765918789.0882819,2676.219843578,0.8868597745895386,63484446.0,408.0,0.051712505519390106,1e-05,0.777358815073967,407,0.8745980707395499,
1765918797.1395614,2684.27109212,0.899981677532196,63657343.0,409.0,0.04295814782381058,1e-05,0.7708782404661179,408,0.8767416934619507,
1765918804.7009583,2691.83250823,0.9191428422927856,63815011.0,410.0,0.04236430674791336,1e-05,0.769933894276619,409,0.8788853161843515,
1765918811.8657792,2698.997330447,0.8410007953643799,63974464.0,411.0,0.04376880079507828,1e-05,0.7874013930559158,410,0.8810289389067524,
1765918818.6058161,2705.737358832,0.8606013059616089,64130517.0,412.0,0.04628462716937065,1e-05,0.7852785140275955,411,0.8831725616291533,
1765918824.493807,2711.625343203,0.8556377291679382,64283106.0,413.0,0.04300260171294212,1e-05,0.7848193645477295,412,0.8853161843515541,
1765918830.4906502,2717.622197747,0.8577600121498108,64430594.0,414.0,0.04174584895372391,1e-05,0.7840580940246582,413,0.887459807073955,
1765918837.8871968,2725.018763257,0.8992327451705933,64603713.0,415.0,0.03851591423153877,1e-05,0.774331733584404,414,0.8896034297963559,
1765918845.0202057,2732.151752084,0.880729079246521,64760293.0,416.0,0.0443587452173233,1e-05,0.7781337052583694,415,0.8917470525187567,
1765918851.036627,2738.16819705,0.8659454584121704,64923933.0,417.0,0.042654216289520264,1e-05,0.7817339599132538,416,0.8938906752411575,
1765918858.8881333,2746.019687537,0.8966877460479736,65087097.0,418.0,0.04330829903483391,1e-05,0.7753419429063797,417,0.8960342979635584,
1765918865.4705257,2752.602065097,0.8408465385437012,65242953.0,419.0,0.04257168248295784,1e-05,0.7900599092245102,418,0.8981779206859593,
1765918873.2167535,2760.348283997,0.865850567817688,65403795.0,420.0,0.0405707024037838,1e-05,0.7815784513950348,419,0.9003215434083601,
1765918879.713971,2766.845524474,0.8913542032241821,65567087.0,421.0,0.040740251541137695,1e-05,0.7775980681180954,420,0.902465166130761,
1765918886.4908974,2773.622428062,0.8417928814888,65727717.0,422.0,0.041453320533037186,1e-05,0.7867264300584793,421,0.9046087888531619,
1765918893.3392031,2780.470719779,0.8964947462081909,65883913.0,423.0,0.04369376227259636,1e-05,0.7742856442928314,422,0.9067524115755627,
1765918899.818275,2786.949824859,0.7944579720497131,66040928.0,424.0,0.03922850266098976,1e-05,0.7988899648189545,423,0.9088960342979635,
1765918904.6753263,2791.806864614,0.8194214105606079,66182158.0,425.0,0.047641146928071976,1e-05,0.7904199361801147,424,0.9110396570203644,
1765918910.552042,2797.683607718,0.8663056492805481,66333993.0,426.0,0.04329625889658928,1e-05,0.7800214737653732,425,0.9131832797427653,
1765918917.4106824,2804.542220657,0.9019941091537476,66494673.0,427.0,0.04219137504696846,1e-05,0.7727149426937103,426,0.9153269024651661,
1765918924.7272055,2811.858737633,0.9050599336624146,66655725.0,428.0,0.04379784315824509,1e-05,0.7711309790611267,427,0.917470525187567,
1765918931.1823711,2818.313927004,0.8598616123199463,66812443.0,429.0,0.04197951406240463,1e-05,0.7816832959651947,428,0.9196141479099679,
1765918937.9088957,2825.040453577,0.8758612275123596,66967415.0,430.0,0.047583192586898804,1e-05,0.7789353430271149,429,0.9217577706323687,
1765918945.111126,2832.242675851,0.8919819593429565,67121525.0,431.0,0.04405253380537033,1e-05,0.7750844657421112,430,0.9239013933547695,
1765918952.3093147,2839.440868027,0.8774023652076721,67280398.0,432.0,0.04661664366722107,1e-05,0.7799905091524124,431,0.9260450160771704,
1765918959.0906768,2846.222252411,0.8711072206497192,67430621.0,433.0,0.04791903495788574,1e-05,0.7808274477720261,432,0.9281886387995713,
1765918965.6150827,2852.74664004,0.826846718788147,67586335.0,434.0,0.045772094279527664,1e-05,0.7929670959711075,433,0.9303322615219721,
1765918971.8409653,2858.972510244,0.8531858921051025,67746263.0,435.0,0.042369294911623,1e-05,0.7845106720924377,434,0.932475884244373,
1765918977.9027588,2865.034283207,0.8617148995399475,67898321.0,436.0,0.04259883239865303,1e-05,0.7832649201154709,435,0.9346195069667739,
1765918983.8512948,2870.982825013,0.8465604186058044,68043187.0,437.0,0.04035782441496849,1e-05,0.7887002825737,436,0.9367631296891747,
1765918988.5641103,2875.695676566,0.8658382892608643,68188476.0,438.0,0.042948897927999496,1e-05,0.781210646033287,437,0.9389067524115756,
1765918995.2115297,2882.343096112,0.852323055267334,68339622.0,439.0,0.04728637635707855,1e-05,0.7839211672544479,438,0.9410503751339764,
1765919001.644184,2888.775725769,0.840392529964447,68495777.0,440.0,0.046873100101947784,1e-05,0.7873432785272598,439,0.9431939978563773,
1765919009.1290097,2896.260539336,0.8902368545532227,68660269.0,441.0,0.043410323560237885,1e-05,0.7756503075361252,440,0.9453376205787781,
1765919014.5918245,2901.72337655,0.8120326995849609,68808933.0,442.0,0.046071190387010574,1e-05,0.796320766210556,441,0.947481243301179,
1765919021.6459527,2908.777489843,0.8742994070053101,68971728.0,443.0,0.04147354140877724,1e-05,0.7808095812797546,442,0.9496248660235799,
1765919028.6299093,2915.761468205,0.8727454543113708,69132008.0,444.0,0.04138164594769478,1e-05,0.7796914726495743,443,0.9517684887459807,
1765919034.8471558,2921.978708431,0.855717658996582,69278688.0,445.0,0.04794624447822571,1e-05,0.7823299914598465,444,0.9539121114683816,
1765919042.593795,2929.725333642,0.8382939100265503,69432305.0,446.0,0.057663917541503906,1e-05,0.7859325110912323,445,0.9560557341907824,
1765919049.5605142,2936.692059551,0.8840720653533936,69591761.0,447.0,0.046346571296453476,1e-05,0.7775992304086685,446,0.9581993569131833,
1765919055.4440293,2942.575570984,0.8859134912490845,69743971.0,448.0,0.04341577738523483,1e-05,0.7760436236858368,447,0.9603429796355841,
1765919062.8488758,2949.980437369,0.8820668458938599,69898458.0,449.0,0.041862256824970245,1e-05,0.7772642076015472,448,0.962486602357985,
1765919070.4900882,2957.621636683,0.8858054876327515,70067672.0,450.0,0.042869891971349716,1e-05,0.7758023142814636,449,0.9646302250803859,
1765919076.5649042,2963.696444764,0.8350170850753784,70220457.0,451.0,0.04273473471403122,1e-05,0.7887184768915176,450,0.9667738478027867,
1765919082.4100575,2969.541605672,0.8631045818328857,70371898.0,452.0,0.054611288011074066,1e-05,0.7824006974697113,451,0.9689174705251876,
1765919089.1836774,2976.315230363,0.90099036693573,70531855.0,453.0,0.04486055299639702,1e-05,0.7718271613121033,452,0.9710610932475884,
1765919094.4861517,2981.617700278,0.8066651821136475,70671343.0,454.0,0.048782818019390106,1e-05,0.7963948547840118,453,0.9732047159699893,
1765919099.9790027,2987.110556855,0.8487701416015625,70824566.0,455.0,0.04725907742977142,1e-05,0.7873614728450775,454,0.9753483386923901,
1765919106.5386515,2993.670191686,0.8448243141174316,70978442.0,456.0,0.043521370738744736,1e-05,0.788213849067688,455,0.977491961414791,
1765919112.8649607,2999.996487582,0.8663150072097778,71138566.0,457.0,0.04523913562297821,1e-05,0.7825317531824112,456,0.9796355841371919,
1765919119.456026,3006.587563285,0.8429467678070068,71297085.0,458.0,0.04062943905591965,1e-05,0.7893447428941727,457,0.9817792068595927,
1765919127.3122983,3014.443846918,0.8910214900970459,71450804.0,459.0,0.04062110185623169,1e-05,0.7787677645683289,458,0.9839228295819936,
1765919133.1864295,3020.317956647,0.8252791166305542,71611452.0,460.0,0.05171652138233185,1e-05,0.7911768704652786,459,0.9860664523043944,
1765919138.940125,3026.071650163,0.8506337404251099,71764514.0,461.0,0.05170686915516853,1e-05,0.7840722054243088,460,0.9882100750267953,
1765919145.7624035,3032.893952871,0.8901020288467407,71924545.0,462.0,0.0437128059566021,1e-05,0.7778896987438202,461,0.9903536977491961,
1765919152.6749928,3039.806543877,0.9008802175521851,72084518.0,463.0,0.04683297872543335,1e-05,0.7716967016458511,462,0.992497320471597,
1765919158.7060254,3045.83755646,0.8371787071228027,72247869.0,464.0,0.042086660861968994,1e-05,0.7873150706291199,463,0.9946409431939979,
1765919166.032044,3053.163572743,0.8585430979728699,72411161.0,465.0,0.04559856653213501,1e-05,0.7827861905097961,464,0.9967845659163987,
1765919172.810376,3059.941909904,0.8362758159637451,72572058.0,466.0,0.045670703053474426,1e-05,0.7910232543945312,465,0.9989281886387996,
1765919175.9630113,3063.094643032,0.8237111568450928,72643344.0,467.0,0.045670703053474426,1e-05,0.7906030416488647,466,1.0,
1765919180.7619386,3067.893313356,,,467.0,,,,467,1.0,
1766156551.2266042,3075.108819513,,,,,,,468,,0.795241113095581
