train/mean_token_accuracy,_runtime,train/loss,train/num_tokens,_step,train/global_step,train/learning_rate,_timestamp,train/epoch,train/grad_norm
0.7993677258491516,2876.213732066,0.7925820350646973,65242953.0,418,419,0.0001,1765918988.139764,0.8981779206859593,0.3559049367904663
0.7918126881122589,2884.381233792,0.8162943720817566,65403795.0,419,420,0.0001,1765918996.3072674,0.9003215434083601,0.3067139685153961
0.7868098616600037,2891.132109119,0.8433592319488525,65567087.0,420,421,0.0001,1765919003.0581486,0.902465166130761,0.4668428599834442
0.7971383035182953,2898.092036185,0.7904840707778931,65727717.0,421,422,0.0001,1765919010.0180857,0.9046087888531619,0.2899368107318878
0.7851240485906601,2905.148839096,0.8403698205947876,65883913.0,422,423,0.0001,1765919017.0748727,0.9067524115755627,0.33480969071388245
0.8078025281429291,2911.909363909,0.7453011870384216,66040928.0,423,424,0.0001,1765919023.8354182,0.9088960342979635,0.3434080183506012
0.8009843230247498,2917.003528271,0.7676029205322266,66182158.0,424,425,0.0001,1765919028.9295511,0.9110396570203644,0.3029215931892395
0.7899461835622787,2923.14516925,0.8158304691314697,66333993.0,425,426,0.0001,1765919035.0712194,0.9131832797427653,0.32297688722610474
0.7829862534999847,2930.291128807,0.8517932891845703,66494673.0,426,427,0.0001,1765919042.21719,0.9153269024651661,0.3397585451602936
0.7819390594959259,2937.947941041,0.8528884649276733,66655725.0,427,428,0.0001,1765919049.8739707,0.917470525187567,0.2919217646121979
0.7917110472917557,2944.688375501,0.8081072568893433,66812443.0,428,429,0.0001,1765919056.6144123,0.9196141479099679,0.30511674284935
0.7884702384471893,2951.693415373,0.8271846771240234,66967415.0,429,430,0.0001,1765919063.6194646,0.9217577706323687,0.3109225928783417
0.7844376266002655,2959.200952127,0.8435433506965637,67121525.0,430,431,0.0001,1765919071.1269739,0.9239013933547695,0.2917846143245697
0.7894205003976822,2966.663984267,0.8256115913391113,67280398.0,431,432,0.0001,1765919078.5900307,0.9260450160771704,0.2878184914588928
0.789855107665062,2973.831181531,0.8220517039299011,67430621.0,432,433,0.0001,1765919085.75722,0.9281886387995713,0.3852335512638092
0.8026128113269806,2980.527432568,0.7770199775695801,67586335.0,433,434,0.0001,1765919092.4534729,0.9303322615219721,0.33618640899658203
0.7950607240200043,2987.025932538,0.8044053912162781,67746263.0,434,435,0.0001,1765919098.9519515,0.932475884244373,0.31079044938087463
0.7930634766817093,2993.405029589,0.8099455833435059,67898321.0,435,436,0.0001,1765919105.3310704,0.9346195069667739,0.32416272163391113
0.7982738763093948,2999.746378495,0.7951227426528931,68043187.0,436,437,0.0001,1765919111.672417,0.9367631296891747,0.30054524540901184
0.791473776102066,3004.65332518,0.8119490742683411,68188476.0,437,438,0.0001,1765919116.5793483,0.9389067524115756,0.30132433772087097
0.7947355657815933,3011.427475894,0.7961602210998535,68339622.0,438,439,0.0001,1765919123.3535233,0.9410503751339764,0.30141231417655945
0.7975344508886337,3018.263739491,0.7927570343017578,68495777.0,439,440,0.0001,1765919130.1897876,0.9431939978563773,0.33261141180992126
0.7850309759378433,3026.04897244,0.8412777781486511,68660269.0,440,441,0.0001,1765919137.9750013,0.9453376205787781,0.29960623383522034
0.8068317174911499,3031.893333562,0.7604728937149048,68808933.0,441,442,0.0001,1765919143.8193748,0.947481243301179,0.3080081343650818
0.7906156927347183,3039.425638839,0.823499321937561,68971728.0,442,443,0.0001,1765919151.3516731,0.9496248660235799,0.30809929966926575
0.7886926382780075,3046.640212465,0.8259129524230957,69132008.0,443,444,0.0001,1765919158.56624,0.9517684887459807,0.30627667903900146
0.793322741985321,3053.171723193,0.7998455166816711,69278688.0,444,445,0.0001,1765919165.0977597,0.9539121114683816,0.33171701431274414
0.7962516099214554,3061.048403855,0.7869197726249695,69432305.0,445,446,0.0001,1765919172.9744534,0.9560557341907824,0.3013930022716522
0.7870611250400543,3068.366611508,0.8347553610801697,69591761.0,446,447,0.0001,1765919180.292641,0.9581993569131833,0.3292381167411804
0.7851035892963409,3074.447668059,0.8347426056861877,69743971.0,447,448,0.0001,1765919186.3736894,0.9603429796355841,0.32677552103996277
0.7870761752128601,3082.024872975,0.831509530544281,69898458.0,448,449,0.0001,1765919193.9509091,0.962486602357985,0.32094475626945496
0.7858987599611282,3089.995952115,0.8375155925750732,70067672.0,449,450,0.0001,1765919201.9219823,0.9646302250803859,0.3239878714084625
0.7989619821310043,3096.377373892,0.7826592326164246,70220457.0,450,451,0.0001,1765919208.3034055,0.9667738478027867,0.2920820713043213
0.7924215793609619,3102.561180908,0.8108569383621216,70371898.0,451,452,0.0001,1765919214.487238,0.9689174705251876,0.32707881927490234
0.7816333025693893,3109.743059754,0.8516237735748291,70531855.0,452,453,0.0001,1765919221.669087,0.9710610932475884,0.32285287976264954
0.8070807456970215,3115.334988997,0.7530843019485474,70671343.0,453,454,0.0001,1765919227.261026,0.9732047159699893,0.308223694562912
0.7979267984628677,3121.007230693,0.7954766154289246,70824566.0,454,455,0.0001,1765919232.9332664,0.9753483386923901,0.3463073968887329
0.798758938908577,3127.770273461,0.7921810746192932,70978442.0,455,456,0.0001,1765919239.6963105,0.977491961414791,0.2963792383670807
0.7925424128770828,3134.358950145,0.8161718249320984,71138566.0,456,457,0.0001,1765919246.2849848,0.9796355841371919,0.28870686888694763
0.798929825425148,3141.158483179,0.7919394969940186,71297085.0,457,458,0.0001,1765919253.0845292,0.9817792068595927,0.3208220303058624
0.7879557609558105,3149.303398385,0.8430497050285339,71450804.0,458,459,0.0001,1765919261.2294347,0.9839228295819936,0.30307233333587646
0.8007708489894867,3155.307481112,0.7748007774353027,71611452.0,459,460,0.0001,1765919267.2335045,0.9860664523043944,0.29288169741630554
0.794622540473938,3161.29241273,0.797397255897522,71764514.0,460,461,0.0001,1765919273.2184615,0.9882100750267953,0.3056574761867523
0.7875096648931503,3168.316868552,0.8375294208526611,71924545.0,461,462,0.0001,1765919280.2428927,0.9903536977491961,0.30566468834877014
0.7810096591711044,3175.464757579,0.8529393672943115,72084518.0,462,463,0.0001,1765919287.390779,0.992497320471597,0.2960653305053711
0.7970438003540039,3181.681178388,0.7891226410865784,72247869.0,463,464,0.0001,1765919293.6072176,0.9946409431939979,0.2975088655948639
0.7926251143217087,3189.405545144,0.8083099126815796,72411161.0,464,465,0.0001,1765919301.3315632,0.9967845659163987,0.2757846415042877
0.8007251024246216,3196.663714638,0.7859368324279785,72572058.0,465,466,0.0001,1765919308.5897758,0.9989281886387996,0.3167077600955963
0.8007049560546875,3200.028638051,0.7721115350723267,72643344.0,466,467,0.0001,1765919311.9545872,1.0,0.3167077600955963
,3205.013537102,,,467,467,,1765919316.9397278,1.0,
