train/learning_rate,_step,_timestamp,train/grad_norm,train/mean_token_accuracy,_runtime,train/global_step,train/loss,train/epoch,train/num_tokens
0.001,426,1765919020.988936,0.1143755316734314,0.7846342325210571,2895.706084865,427,0.8437384366989136,0.9153269024651661,66494673.0
0.001,427,1765919028.606276,0.12657421827316284,0.7834297716617584,2903.323504122,428,0.8423949480056763,0.917470525187567,66655725.0
0.001,428,1765919035.3284214,0.11082833260297775,0.7943080812692642,2910.045549079,429,0.7984139919281006,0.9196141479099679,66812443.0
0.001,429,1765919042.1691217,0.11082204431295395,0.7903095036745071,2916.886262832,430,0.8167611360549927,0.9217577706323687,66967415.0
0.001,430,1765919049.529177,0.10191500186920166,0.78653584420681,2924.246304598,431,0.8340175151824951,0.9239013933547695,67121525.0
0.001,431,1765919056.9541717,0.10940231382846832,0.7927656918764114,2931.671287707,432,0.8138439059257507,0.9260450160771704,67280398.0
0.001,432,1765919063.943185,0.10728667676448822,0.7923083603382111,2938.66031458,433,0.8112831711769104,0.9281886387995713,67430621.0
0.001,433,1765919070.6605694,0.11240558326244354,0.8041080683469772,2945.377708956,434,0.7678183317184448,0.9303322615219721,67586335.0
0.001,434,1765919077.1275356,0.10852114856243134,0.7972056567668915,2951.84463766,435,0.7943941354751587,0.932475884244373,67746263.0
0.001,435,1765919083.3297951,0.13558602333068848,0.7954884022474289,2958.046929019,436,0.7986946105957031,0.9346195069667739,67898321.0
0.001,436,1765919089.3662357,0.11657152324914932,0.8002617955207825,2964.083362707,437,0.7838358283042908,0.9367631296891747,68043187.0
0.001,437,1765919094.2298567,0.13147099316120148,0.7936257719993591,2968.94697766,438,0.802291989326477,0.9389067524115756,68188476.0
0.001,438,1765919100.945706,0.11677558720111847,0.7975138127803802,2975.662845553,439,0.7826955914497375,0.9410503751339764,68339622.0
0.001,439,1765919107.4590185,0.111175037920475,0.7992409914731979,2982.176142473,440,0.7813278436660767,0.9431939978563773,68495777.0
0.001,440,1765919115.0708385,0.13788238167762756,0.7872172296047211,2989.788105623,441,0.8299964666366577,0.9453376205787781,68660269.0
0.001,441,1765919120.5786197,0.11439838260412216,0.8087895065546036,2995.295741988,442,0.748916745185852,0.947481243301179,68808933.0
0.001,442,1765919127.7933939,0.11897234618663788,0.7933622896671295,3002.510524659,443,0.8097357749938965,0.9496248660235799,68971728.0
0.001,443,1765919134.9749722,0.1026698499917984,0.7905928641557693,3009.692197615,444,0.8157146573066711,0.9517684887459807,69132008.0
0.001,444,1765919141.2445133,0.11803526431322098,0.7961430251598358,3015.961702641,445,0.786476731300354,0.9539121114683816,69278688.0
0.001,445,1765919149.1085355,0.11069637537002563,0.7985700070858002,3023.825690475,446,0.7748839855194092,0.9560557341907824,69432305.0
0.001,446,1765919156.1572726,0.11238003522157669,0.7897431999444962,3030.874416076,447,0.8219022750854492,0.9581993569131833,69591761.0
0.001,447,1765919162.1836958,0.13338902592658997,0.7883884012699127,3036.900876526,448,0.8236050605773926,0.9603429796355841,69743971.0
0.001,448,1765919169.7343876,0.13616801798343658,0.7901254892349243,3044.451522529,449,0.8172111511230469,0.962486602357985,69898458.0
0.001,449,1765919177.4873915,0.11355914920568466,0.7874317765235901,3052.204600685,450,0.8256347179412842,0.9646302250803859,70067672.0
0.001,450,1765919183.7344158,0.13382665812969208,0.8020427525043488,3058.451618237,451,0.7691164016723633,0.9667738478027867,70220457.0
0.001,451,1765919189.7855043,0.13081315159797668,0.7944500595331192,3064.502779521,452,0.7985051870346069,0.9689174705251876,70371898.0
0.001,452,1765919196.918618,0.1579180508852005,0.7833849191665649,3071.635832444,453,0.8416701555252075,0.9710610932475884,70531855.0
0.001,453,1765919202.3289084,0.1267000138759613,0.8102961927652359,3077.046154485,454,0.7380704879760742,0.9732047159699893,70671343.0
0.001,454,1765919207.924136,0.12793374061584473,0.8011850118637085,3082.641365121,455,0.7827867269515991,0.9753483386923901,70824566.0
0.001,455,1765919214.6335037,0.13054099678993225,0.8014692664146423,3089.350693298,456,0.7793979048728943,0.977491961414791,70978442.0
0.001,456,1765919221.1341608,0.12816914916038513,0.7948893755674362,3095.851375831,457,0.8040206432342529,0.9796355841371919,71138566.0
0.001,457,1765919227.853866,0.134852334856987,0.8020375519990921,3102.570997924,458,0.779039204120636,0.9817792068595927,71297085.0
0.001,458,1765919235.9440193,0.13220641016960144,0.7902532517910004,3110.661163588,459,0.8318622708320618,0.9839228295819936,71450804.0
0.001,459,1765919241.8841417,0.10981738567352295,0.8033939749002457,3116.601319941,460,0.7623467445373535,0.9860664523043944,71611452.0
0.001,460,1765919247.8329763,0.1807575672864914,0.7982205301523209,3122.550188154,461,0.782741904258728,0.9882100750267953,71764514.0
0.001,461,1765919254.7371655,0.13345909118652344,0.7896999418735504,3129.45439574,462,0.8252238035202026,0.9903536977491961,71924545.0
0.001,462,1765919261.7198727,0.11439693719148636,0.7833943516016006,3136.437039803,463,0.8418701887130737,0.992497320471597,72084518.0
0.001,463,1765919267.8355064,0.14603933691978455,0.7995818555355072,3142.552712873,464,0.7773697376251221,0.9946409431939979,72247869.0
0.001,464,1765919275.271728,0.1084977388381958,0.7956893295049667,3149.988932516,465,0.7962844967842102,0.9967845659163987,72411161.0
0.001,465,1765919282.4087768,0.12487311661243439,0.8031043857336044,3157.125938038,466,0.7713801860809326,0.9989281886387996,72572058.0
0.001,466,1765919285.7599857,0.12487311661243439,0.8043979406356812,3160.477130276,467,0.7570953369140625,1.0,72643344.0
,467,1765919295.0430956,,,3169.760091569,467,,1.0,
