_runtime,train/global_step,train/learning_rate,train/mean_token_accuracy,_timestamp,train/grad_norm,train/num_tokens,_step,train/loss,train/epoch
2851.495886967,420,0.0001,0.7915013879537582,1765918970.317287,0.2016671746969223,65403795.0,419,0.8166842460632324,0.9003215434083601
2858.22699294,421,0.0001,0.787236750125885,1765918977.048485,0.28091341257095337,65567087.0,420,0.8434232473373413,0.902465166130761
2865.105290985,422,0.0001,0.7972518801689148,1765918983.9267488,0.25580164790153503,65727717.0,421,0.7913069128990173,0.9046087888531619
2872.024431811,423,0.0001,0.7847589999437332,1765918990.8458652,0.26096412539482117,65883913.0,422,0.8409756422042847,0.9067524115755627
2878.698912214,424,0.0001,0.8082021772861481,1765918997.5203023,0.21868661046028137,66040928.0,423,0.7453992962837219,0.9088960342979635
2883.739622973,425,0.0001,0.8005071729421616,1765919002.5609941,0.2180897444486618,66182158.0,424,0.7678067684173584,0.9110396570203644
2889.823304692,426,0.0001,0.7896000295877457,1765919008.644687,0.21630002558231354,66333993.0,425,0.8161678314208984,0.9131832797427653
2897.029248108,427,0.0001,0.7824056893587112,1765919015.850743,0.2357374131679535,66494673.0,426,0.8522809147834778,0.9153269024651661
2904.63190411,428,0.0001,0.7816673666238785,1765919023.453289,0.2207665592432022,66655725.0,427,0.8533082604408264,0.917470525187567
2911.38873518,429,0.0001,0.791782334446907,1765919030.2102096,0.22921201586723328,66812443.0,428,0.8083277344703674,0.9196141479099679
2918.20656848,430,0.0001,0.78830386698246,1765919037.0280232,0.23051531612873077,66967415.0,429,0.827501654624939,0.9217577706323687
2925.76217003,431,0.0001,0.7838516682386398,1765919044.5836565,0.22529348731040955,67121525.0,430,0.8437405824661255,0.9239013933547695
2933.170994751,432,0.0001,0.7896012961864471,1765919051.9923744,0.25036922097206116,67280398.0,431,0.8263683319091797,0.9260450160771704
2940.292925661,433,0.0001,0.7904317378997803,1765919059.114392,0.21571451425552368,67430621.0,432,0.822128176689148,0.9281886387995713
2946.885902971,434,0.0001,0.8020907789468765,1765919065.7073214,0.3093184530735016,67586335.0,433,0.7774837017059326,0.9303322615219721
2953.292448795,435,0.0001,0.7945135980844498,1765919072.1139717,0.1883842498064041,67746263.0,434,0.8044995069503784,0.932475884244373
2959.539105107,436,0.0001,0.7931924015283585,1765919078.3606236,0.24974249303340912,67898321.0,435,0.8105218410491943,0.9346195069667739
2965.616011851,437,0.0001,0.798260048031807,1765919084.437405,0.22685998678207397,68043187.0,436,0.7950769662857056,0.9367631296891747
2970.465521774,438,0.0001,0.7911802679300308,1765919089.2869883,0.2370026558637619,68188476.0,437,0.8128762245178223,0.9389067524115756
2977.210434377,439,0.0001,0.7946533262729645,1765919096.0319216,0.22134588658809662,68339622.0,438,0.7969157099723816,0.9410503751339764
2983.746885707,440,0.0001,0.7970476746559143,1765919102.568325,0.24854378402233124,68495777.0,439,0.7930397987365723,0.9431939978563773
2991.367611319,441,0.0001,0.7849414944648743,1765919110.1891296,0.265766978263855,68660269.0,440,0.8414738774299622,0.9453376205787781
2996.965296083,442,0.0001,0.8067828267812729,1765919115.7866488,0.23481693863868713,68808933.0,441,0.760610818862915,0.947481243301179
3004.301062427,443,0.0001,0.7903345674276352,1765919123.1225543,0.24576546251773834,68971728.0,442,0.8239109516143799,0.9496248660235799
3011.338035768,444,0.0001,0.7890639007091522,1765919130.1595356,0.24152573943138123,69132008.0,443,0.8258404731750488,0.9517684887459807
3017.696390976,445,0.0001,0.7931728214025497,1765919136.5178998,0.2545963227748871,69278688.0,444,0.8003818988800049,0.9539121114683816
3025.467567679,446,0.0001,0.7959129512310028,1765919144.2890983,0.30714720487594604,69432305.0,445,0.7876675128936768,0.9560557341907824
3032.581691019,447,0.0001,0.7872366607189178,1765919151.4031773,0.24113266170024872,69591761.0,446,0.8347450494766235,0.9581993569131833
3038.73621714,448,0.0001,0.784740537405014,1765919157.5576913,0.2801802456378937,69743971.0,447,0.8350943326950073,0.9603429796355841
3046.19556589,449,0.0001,0.787090003490448,1765919165.01707,0.28918635845184326,69898458.0,448,0.8315654993057251,0.962486602357985
3054.099587653,450,0.0001,0.7859600335359573,1765919172.9210207,0.23620885610580444,70067672.0,449,0.837513267993927,0.9646302250803859
3060.254640636,451,0.0001,0.7995703518390656,1765919179.0761387,0.3179338872432709,70220457.0,450,0.782961368560791,0.9667738478027867
3066.307696529,452,0.0001,0.7919513136148453,1765919185.1291091,0.22365419566631317,70371898.0,451,0.8114522695541382,0.9689174705251876
3073.51084067,453,0.0001,0.7812588810920715,1765919192.3323328,0.29981890320777893,70531855.0,452,0.852086067199707,0.9710610932475884
3078.960434995,454,0.0001,0.8068486154079437,1765919197.781873,0.2798488438129425,70671343.0,453,0.7534098029136658,0.9732047159699893
3084.580108866,455,0.0001,0.7981715053319931,1765919203.4016047,0.3431699872016907,70824566.0,454,0.7960158586502075,0.9753483386923901
3091.251834024,456,0.0001,0.7988779991865158,1765919210.07325,0.27077028155326843,70978442.0,455,0.7920194864273071,0.977491961414791
3097.736795326,457,0.0001,0.7925176471471786,1765919216.5582962,0.2366291582584381,71138566.0,456,0.816521406173706,0.9796355841371919
3104.442954771,458,0.0001,0.7988396733999252,1765919223.264342,0.2879284620285034,71297085.0,457,0.7921086549758911,0.9817792068595927
3112.577670186,459,0.0001,0.7876270264387131,1765919231.3991046,0.2251330316066742,71450804.0,458,0.8430843949317932,0.9839228295819936
3118.519123505,460,0.0001,0.8003131151199341,1765919237.3406084,0.3274427652359009,71611452.0,459,0.7755241990089417,0.9860664523043944
3124.389722972,461,0.0001,0.7944731712341309,1765919243.2111714,0.32418811321258545,71764514.0,460,0.7983546257019043,0.9882100750267953
3131.265414667,462,0.0001,0.7876672595739365,1765919250.086941,0.2724616825580597,71924545.0,461,0.8378355503082275,0.9903536977491961
3138.311005961,463,0.0001,0.7815358191728592,1765919257.1324968,0.41440531611442566,72084518.0,462,0.8537856340408325,0.992497320471597
3144.437044489,464,0.0001,0.7971946448087692,1765919263.2585306,0.21428348124027252,72247869.0,463,0.7891854047775269,0.9946409431939979
3152.030775424,465,0.0001,0.7923474758863449,1765919270.8520896,0.3523862361907959,72411161.0,464,0.808807373046875,0.9967845659163987
3159.236103423,466,0.0001,0.8008261024951935,1765919278.0575874,0.33198755979537964,72572058.0,465,0.7860952615737915,0.9989281886387996
3162.640619659,467,0.0001,0.8004233837127686,1765919281.4619954,0.33198755979537964,72643344.0,466,0.772783637046814,1.0
3168.185996362,467,,,1765919287.007612,,,467,,1.0
