_step,_runtime,train/epoch,_timestamp,train/global_step,train/loss,train/grad_norm,train/num_tokens,train/mean_token_accuracy,train/learning_rate
419,2932.656637488,0.9003215434083601,1765919050.228058,420,0.8661918044090271,0.014179921709001064,65403795.0,0.7814643532037735,1e-05
420,2939.499287224,0.902465166130761,1765919057.0707085,421,0.8915001153945923,0.014304393902420998,65567087.0,0.777427464723587,1e-05
421,2946.513143306,0.9046087888531619,1765919064.08456,422,0.8416411876678467,0.015402243472635746,65727717.0,0.7872240543365479,1e-05
422,2953.564854017,0.9067524115755627,1765919071.136279,423,0.8973824977874756,0.0168972946703434,65883913.0,0.7744862139225006,1e-05
423,2960.383534579,0.9088960342979635,1765919077.9549592,424,0.7948324680328369,0.01591402105987072,66040928.0,0.7987064570188522,1e-05
424,2965.547020487,0.9110396570203644,1765919083.11843,425,0.8201477527618408,0.018866432830691338,66182158.0,0.7899326086044312,1e-05
425,2971.776863907,0.9131832797427653,1765919089.3482852,426,0.8666621446609497,0.014755114912986755,66333993.0,0.7798307985067368,1e-05
426,2979.127825039,0.9153269024651661,1765919096.6992323,427,0.902679443359375,0.014410687610507011,66494673.0,0.7727229297161102,1e-05
427,2986.941075093,0.917470525187567,1765919104.5124846,428,0.9055888056755066,0.0158549752086401,66655725.0,0.771328791975975,1e-05
428,2993.883527771,0.9196141479099679,1765919111.4549496,429,0.8603951930999756,0.019559472799301147,66812443.0,0.781429335474968,1e-05
429,3000.856112576,0.9217577706323687,1765919118.4275262,430,0.8764320611953735,0.02062004990875721,66967415.0,0.7789166867733002,1e-05
430,3008.43797444,0.9239013933547695,1765919126.0093744,431,0.8921050429344177,0.015832582488656044,67121525.0,0.7748682498931885,1e-05
431,3015.909007158,0.9260450160771704,1765919133.480437,432,0.8780623078346252,0.014086472801864147,67280398.0,0.7795353531837463,1e-05
432,3023.139598097,0.9281886387995713,1765919140.7110262,433,0.8715951442718506,0.014970886521041393,67430621.0,0.7805673778057098,1e-05
433,3029.895721269,0.9303322615219721,1765919147.467124,434,0.8274080753326416,0.01581379771232605,67586335.0,0.7928210943937302,1e-05
434,3036.433777221,0.932475884244373,1765919154.00517,435,0.8536707162857056,0.01475452445447445,67746263.0,0.7847976684570312,1e-05
435,3042.820863168,0.9346195069667739,1765919160.392287,436,0.8622310161590576,0.015222211368381977,67898321.0,0.7832515835762024,1e-05
436,3049.046675645,0.9367631296891747,1765919166.6180923,437,0.8473416566848755,0.015157483518123627,68043187.0,0.7885366678237915,1e-05
437,3054.020185666,0.9389067524115756,1765919171.5916092,438,0.8660255074501038,0.014878294430673122,68188476.0,0.7808044403791428,1e-05
438,3060.88891307,0.9410503751339764,1765919178.4603293,439,0.8524854779243469,0.015676654875278473,68339622.0,0.7838661670684814,1e-05
439,3067.566188009,0.9431939978563773,1765919185.137584,440,0.8407365083694458,0.01691415160894394,68495777.0,0.7873774319887161,1e-05
440,3075.382438801,0.9453376205787781,1765919192.9538486,441,0.8904201984405518,0.015092935413122177,68660269.0,0.7754661589860916,1e-05
441,3081.123809105,0.947481243301179,1765919198.6952162,442,0.812527060508728,0.014300493523478508,68808933.0,0.7963393926620483,1e-05
442,3088.60386834,0.9496248660235799,1765919206.175285,443,0.8745052814483643,0.014425401575863361,68971728.0,0.7808609008789062,1e-05
443,3095.811983212,0.9517684887459807,1765919213.3833902,444,0.8730857968330383,0.014232706278562546,69132008.0,0.7795749753713608,1e-05
444,3102.272901988,0.9539121114683816,1765919219.8443148,445,0.8561124801635742,0.016843156889081,69278688.0,0.7822953909635544,1e-05
445,3110.285385528,0.9560557341907824,1765919227.8567712,446,0.8387194871902466,0.014735334552824497,69432305.0,0.7860114574432373,1e-05
446,3117.578050268,0.9581993569131833,1765919235.1494677,447,0.8842599391937256,0.014947022311389446,69591761.0,0.7775370627641678,1e-05
447,3123.734797607,0.9603429796355841,1765919241.306208,448,0.8862727284431458,0.01512328814715147,69743971.0,0.7759031802415848,1e-05
448,3131.353260449,0.962486602357985,1765919248.9246802,449,0.8826556205749512,0.018848514184355736,69898458.0,0.7775445133447647,1e-05
449,3139.400163156,0.9646302250803859,1765919256.9715774,450,0.8864985704421997,0.01612900011241436,70067672.0,0.7754011750221252,1e-05
450,3145.710142502,0.9667738478027867,1765919263.2815726,451,0.8348995447158813,0.014688640832901001,70220457.0,0.788776621222496,1e-05
451,3151.900109784,0.9689174705251876,1765919269.4715261,452,0.863410472869873,0.014900344423949718,70371898.0,0.7824747264385223,1e-05
452,3159.285691403,0.9710610932475884,1765919276.857085,453,0.9012560844421387,0.014220956712961197,70531855.0,0.7715493887662888,1e-05
453,3164.868605277,0.9732047159699893,1765919282.4400332,454,0.8071421384811401,0.01656821370124817,70671343.0,0.796141117811203,1e-05
454,3170.608394098,0.9753483386923901,1765919288.1798239,455,0.8489420413970947,0.015961406752467155,70824566.0,0.7873066961765289,1e-05
455,3177.458971095,0.977491961414791,1765919295.0303798,456,0.8450261354446411,0.015278286300599575,70978442.0,0.788154348731041,1e-05
456,3184.077557076,0.9796355841371919,1765919301.648966,457,0.8667468428611755,0.014581394381821156,71138566.0,0.7822142541408539,1e-05
457,3190.934202318,0.9817792068595927,1765919308.5056252,458,0.8433294892311096,0.014150704257190228,71297085.0,0.7891697287559509,1e-05
458,3199.211148691,0.9839228295819936,1765919316.7825572,459,0.8914406299591064,0.015198531560599804,71450804.0,0.7782273143529892,1e-05
459,3205.227523855,0.9860664523043944,1765919322.7989464,460,0.8255313038825989,0.01537301205098629,71611452.0,0.7911165356636047,1e-05
460,3211.217350858,0.9882100750267953,1765919328.7887719,461,0.8509292602539062,0.015391245484352112,71764514.0,0.7841600477695465,1e-05
461,3218.256730878,0.9903536977491961,1765919335.8281264,462,0.8903557062149048,0.014600232243537903,71924545.0,0.7777897268533707,1e-05
462,3225.419321003,0.992497320471597,1765919342.9907615,463,0.9012265205383301,0.014941607601940632,72084518.0,0.7716077566146851,1e-05
463,3231.680149448,0.9946409431939979,1765919349.2515798,464,0.8375546932220459,0.013806724920868874,72247869.0,0.7868606597185135,1e-05
464,3239.411598534,0.9967845659163987,1765919356.9830136,465,0.8589296340942383,0.014372236095368862,72411161.0,0.7828959822654724,1e-05
465,3246.768594678,0.9989281886387996,1765919364.3400135,466,0.8365768194198608,0.01690639927983284,72572058.0,0.7908850461244583,1e-05
466,3250.22168883,1.0,1765919367.7930326,467,0.8242110013961792,0.01690639927983284,72643344.0,0.7904013097286224,1e-05
467,3269.326246345,1.0,1765919386.8977714,467,,,,,
